" 2007- 2008 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,20-Kansas,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,KS,KS Total Mig - US & For,39866,80017,1698354"
"97,KS,KS Total Mig - US,37842,76403,1644699"
"98,KS,KS Total Mig - Foreign,2024,3614,53655"
"20,KS,KS Non-Migrants,1018723,2241185,59755733"
"29,MO,MISSOURI,9478,17091,380595"
"48,TX,TEXAS,3133,6881,140989"
"40,OK,OKLAHOMA,2405,5029,83136"
"06,CA,CALIFORNIA,2268,4629,92008"
"57,FR,Foreign,2024,3614,53655"
"08,CO,COLORADO,1724,3534,68521"
"31,NE,NEBRASKA,1458,2806,63671"
"12,FL,FLORIDA,1410,2722,60325"
"17,IL,ILLINOIS,1175,2383,67188"
"04,AZ,ARIZONA,971,2015,42101"
"19,IA,IOWA,884,1650,41831"
"13,GA,GEORGIA,833,1920,38734"
"51,VA,VIRGINIA,710,1662,39596"
"05,AR,ARKANSAS,675,1375,28911"
"37,NC,NORTH CAROLINA,647,1489,29735"
"26,MI,MICHIGAN,639,1320,31598"
"36,NY,NEW YORK,628,1243,28337"
"53,WA,WASHINGTON,613,1355,29097"
"39,OH,OHIO,568,1167,26979"
"47,TN,TENNESSEE,558,1228,25214"
"27,MN,MINNESOTA,538,1046,25322"
"18,IN,INDIANA,483,987,21377"
"21,KY,KENTUCKY,467,1179,20807"
"42,PA,PENNSYLVANIA,425,919,31211"
"55,WI,WISCONSIN,408,822,18888"
"32,NV,NEVADA,369,734,16561"
"35,NM,NEW MEXICO,369,784,12757"
"22,LA,LOUISIANA,351,814,13458"
"01,AL,ALABAMA,343,784,16251"
"24,MD,MARYLAND,314,634,17965"
"45,SC,SOUTH CAROLINA,275,624,12791"
"46,SD,SOUTH DAKOTA,272,492,11120"
"41,OR,OREGON,239,451,8350"
"34,NJ,NEW JERSEY,234,481,15643"
"25,MA,MASSACHUSETTS,223,407,10565"
"49,UT,UTAH,219,546,8876"
"28,MS,MISSISSIPPI,209,459,7620"
"02,AK,ALASKA,179,417,7462"
"15,HI,HAWAII,179,398,7078"
"56,WY,WYOMING,169,313,9339"
"16,ID,IDAHO,137,307,4729"
"38,ND,NORTH DAKOTA,129,243,4454"
"30,MT,MONTANA,120,242,4453"
"09,CT,CONNECTICUT,97,203,5666"
"23,ME,MAINE,60,114,1952"
"54,WV,WEST VIRGINIA,59,117,2348"
"33,NH,NEW HAMPSHIRE,53,108,2473"
"11,DC,DISTRICT OF COLUMBIA,43,83,2564"
"44,RI,RHODE ISLAND,37,75,1558"
"10,DE,DELAWARE,35,72,1484"
"50,VT,VERMONT,30,49,1010"
