" 2007- 2008 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,30-Montana,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,MT,MT Total Mig - US & For,16945,31352,725514"
"97,MT,MT Total Mig - US,16459,30513,713522"
"98,MT,MT Total Mig - Foreign,486,839,11993"
"30,MT,MT Non-Migrants,361578,740977,18042532"
"53,WA,WASHINGTON,1980,3572,83533"
"06,CA,CALIFORNIA,1834,3422,112606"
"08,CO,COLORADO,931,1710,41360"
"16,ID,IDAHO,896,1773,34631"
"41,OR,OREGON,860,1603,32970"
"56,WY,WYOMING,847,1530,33432"
"04,AZ,ARIZONA,697,1331,33888"
"48,TX,TEXAS,597,1149,28337"
"27,MN,MINNESOTA,505,828,18455"
"57,FR,Foreign,486,839,11993"
"32,NV,NEVADA,480,956,22435"
"49,UT,UTAH,470,983,19725"
"12,FL,FLORIDA,455,834,22787"
"38,ND,NORTH DAKOTA,446,773,18525"
"26,MI,MICHIGAN,364,712,12139"
"02,AK,ALASKA,337,641,16550"
"17,IL,ILLINOIS,285,466,12713"
"42,PA,PENNSYLVANIA,276,447,9440"
"36,NY,NEW YORK,263,434,9583"
"37,NC,NORTH CAROLINA,260,468,8152"
"46,SD,SOUTH DAKOTA,253,455,8899"
"55,WI,WISCONSIN,251,424,11636"
"39,OH,OHIO,230,411,19780"
"51,VA,VIRGINIA,224,433,15590"
"13,GA,GEORGIA,215,450,11060"
"29,MO,MISSOURI,189,401,-32811"
"35,NM,NEW MEXICO,189,367,8073"
"47,TN,TENNESSEE,163,318,7373"
"20,KS,KANSAS,153,314,5140"
"31,NE,NEBRASKA,153,276,5189"
"19,IA,IOWA,137,264,5431"
"18,IN,INDIANA,136,272,5371"
"40,OK,OKLAHOMA,135,282,5664"
"25,MA,MASSACHUSETTS,129,181,7400"
"34,NJ,NEW JERSEY,105,173,5717"
"15,HI,HAWAII,99,176,3598"
"24,MD,MARYLAND,99,192,14613"
"05,AR,ARKANSAS,89,200,2875"
"21,KY,KENTUCKY,88,170,2562"
"01,AL,ALABAMA,79,163,3861"
"22,LA,LOUISIANA,73,138,2932"
"23,ME,MAINE,73,121,2651"
"45,SC,SOUTH CAROLINA,68,110,1924"
"50,VT,VERMONT,67,98,2386"
"09,CT,CONNECTICUT,66,119,5940"
"28,MS,MISSISSIPPI,55,108,2924"
"33,NH,NEW HAMPSHIRE,54,81,2161"
"54,WV,WEST VIRGINIA,37,69,1874"
"11,DC,DISTRICT OF COLUMBIA,25,40,1168"
"10,DE,DELAWARE,24,46,668"
"44,RI,RHODE ISLAND,18,29,610"
