" 2007- 2008 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,46-SouthDakota,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,SD,SD Total Mig - US & For,12588,23202,560134"
"97,SD,SD Total Mig - US,12162,22464,550334"
"98,SD,SD Total Mig - Foreign,426,738,9800"
"46,SD,SD Non-Migrants,303656,648871,16415906"
"27,MN,MINNESOTA,1919,3296,76183"
"19,IA,IOWA,1167,2082,62267"
"31,NE,NEBRASKA,1045,1961,43575"
"06,CA,CALIFORNIA,665,1231,35742"
"08,CO,COLORADO,605,1150,26991"
"38,ND,NORTH DAKOTA,585,1081,22831"
"48,TX,TEXAS,499,958,25045"
"56,WY,WYOMING,498,891,18731"
"04,AZ,ARIZONA,477,864,19080"
"57,FR,Foreign,426,738,9800"
"12,FL,FLORIDA,353,589,12718"
"55,WI,WISCONSIN,292,542,14609"
"53,WA,WASHINGTON,283,570,11877"
"30,MT,MONTANA,264,488,10223"
"20,KS,KANSAS,241,490,10885"
"17,IL,ILLINOIS,224,400,13382"
"29,MO,MISSOURI,199,422,9089"
"26,MI,MICHIGAN,191,327,7873"
"32,NV,NEVADA,189,335,8591"
"39,OH,OHIO,161,293,7138"
"36,NY,NEW YORK,147,285,6475"
"51,VA,VIRGINIA,145,276,7847"
"42,PA,PENNSYLVANIA,144,257,6316"
"37,NC,NORTH CAROLINA,143,258,5186"
"41,OR,OREGON,130,224,4230"
"40,OK,OKLAHOMA,123,249,4398"
"18,IN,INDIANA,121,229,6105"
"13,GA,GEORGIA,120,244,17515"
"35,NM,NEW MEXICO,117,237,4300"
"02,AK,ALASKA,110,238,5047"
"49,UT,UTAH,107,226,4247"
"47,TN,TENNESSEE,101,200,4017"
"16,ID,IDAHO,95,208,4763"
"24,MD,MARYLAND,82,137,4737"
"05,AR,ARKANSAS,74,144,4011"
"45,SC,SOUTH CAROLINA,61,125,2492"
"34,NJ,NEW JERSEY,58,107,3480"
"21,KY,KENTUCKY,55,104,1711"
"01,AL,ALABAMA,50,102,2121"
"15,HI,HAWAII,46,95,1564"
"25,MA,MASSACHUSETTS,46,86,2239"
"22,LA,LOUISIANA,44,97,1856"
"28,MS,MISSISSIPPI,34,75,1391"
"33,NH,NEW HAMPSHIRE,30,58,976"
"09,CT,CONNECTICUT,24,42,2164"
"54,WV,WEST VIRGINIA,23,48,1032"
"10,DE,DELAWARE,19,34,762"
"23,ME,MAINE,18,34,536"
"11,DC,DISTRICT OF COLUMBIA,15,25,1015"
"44,RI,RHODE ISLAND,13,35,518"
"50,VT,VERMONT,10,15,451"
