" 2007- 2008 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,17-Illinois,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,IL,IL Total Mig - US & For,112836,192433,5637588"
"97,IL,IL Total Mig - US,103712,180856,5437422"
"98,IL,IL Total Mig - Foreign,9124,11577,200166"
"17,IL,IL Non-Migrants,4794976,10476554,315076125"
"57,FR,Foreign,9124,11577,200166"
"18,IN,INDIANA,8965,16126,388705"
"06,CA,CALIFORNIA,7816,13636,455699"
"12,FL,FLORIDA,7463,12735,346126"
"55,WI,WISCONSIN,7383,12519,331065"
"29,MO,MISSOURI,7263,12644,306655"
"26,MI,MICHIGAN,7139,11177,380979"
"48,TX,TEXAS,5287,10211,300169"
"39,OH,OHIO,4443,7158,255835"
"19,IA,IOWA,4285,7428,166189"
"36,NY,NEW YORK,3688,5648,296057"
"13,GA,GEORGIA,2836,5551,137111"
"27,MN,MINNESOTA,2687,4519,151667"
"04,AZ,ARIZONA,2681,4547,130417"
"51,VA,VIRGINIA,2511,4562,163794"
"47,TN,TENNESSEE,2257,4401,99181"
"42,PA,PENNSYLVANIA,2111,3594,148753"
"37,NC,NORTH CAROLINA,2075,3774,108699"
"08,CO,COLORADO,1963,3346,104370"
"21,KY,KENTUCKY,1619,3066,80799"
"25,MA,MASSACHUSETTS,1607,2342,116585"
"34,NJ,NEW JERSEY,1519,2820,129232"
"53,WA,WASHINGTON,1444,2632,81672"
"24,MD,MARYLAND,1272,2123,79332"
"32,NV,NEVADA,1212,2111,63498"
"20,KS,KANSAS,1182,2095,60280"
"05,AR,ARKANSAS,890,1814,46394"
"01,AL,ALABAMA,861,1746,41018"
"45,SC,SOUTH CAROLINA,836,1545,39659"
"28,MS,MISSISSIPPI,784,1553,22412"
"31,NE,NEBRASKA,780,1388,36207"
"40,OK,OKLAHOMA,732,1394,28131"
"22,LA,LOUISIANA,728,1280,33567"
"09,CT,CONNECTICUT,725,1286,82057"
"41,OR,OREGON,553,873,25715"
"11,DC,DISTRICT OF COLUMBIA,535,642,37078"
"35,NM,NEW MEXICO,481,861,21382"
"15,HI,HAWAII,462,896,18695"
"49,UT,UTAH,428,895,20063"
"16,ID,IDAHO,232,471,10723"
"46,SD,SOUTH DAKOTA,220,371,8687"
"02,AK,ALASKA,213,410,9310"
"33,NH,NEW HAMPSHIRE,205,339,12472"
"54,WV,WEST VIRGINIA,200,352,7949"
"30,MT,MONTANA,184,307,5786"
"38,ND,NORTH DAKOTA,181,325,7633"
"23,ME,MAINE,180,282,6753"
"44,RI,RHODE ISLAND,166,268,8087"
"10,DE,DELAWARE,165,341,11794"
"56,WY,WYOMING,141,264,5348"
"50,VT,VERMONT,122,188,7631"
