" 2007- 2008 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,50-Vermont,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,VT,VT Total Mig - US & For,9470,15028,493855"
"97,VT,VT Total Mig - US,9105,14537,486699"
"98,VT,VT Total Mig - Foreign,365,491,7156"
"50,VT,VT Non-Migrants,257123,510533,13987091"
"33,NH,NEW HAMPSHIRE,1372,2174,53693"
"36,NY,NEW YORK,1339,2089,75222"
"25,MA,MASSACHUSETTS,1123,1694,64148"
"12,FL,FLORIDA,662,1079,26785"
"09,CT,CONNECTICUT,500,812,32935"
"06,CA,CALIFORNIA,372,599,21150"
"57,FR,Foreign,365,491,7156"
"23,ME,MAINE,313,441,9634"
"34,NJ,NEW JERSEY,310,496,26423"
"42,PA,PENNSYLVANIA,297,447,16049"
"37,NC,NORTH CAROLINA,236,377,10013"
"51,VA,VIRGINIA,199,358,12164"
"08,CO,COLORADO,174,267,6447"
"24,MD,MARYLAND,157,274,18128"
"48,TX,TEXAS,153,286,7124"
"04,AZ,ARIZONA,133,214,5057"
"39,OH,OHIO,129,219,15955"
"53,WA,WASHINGTON,128,198,14151"
"44,RI,RHODE ISLAND,110,152,6723"
"17,IL,ILLINOIS,105,173,9854"
"26,MI,MICHIGAN,103,187,5841"
"13,GA,GEORGIA,99,188,4619"
"45,SC,SOUTH CAROLINA,87,151,3075"
"27,MN,MINNESOTA,80,122,3561"
"41,OR,OREGON,71,117,4686"
"47,TN,TENNESSEE,64,101,2200"
"55,WI,WISCONSIN,60,103,2428"
"11,DC,DISTRICT OF COLUMBIA,57,80,3182"
"49,UT,UTAH,56,96,2036"
"30,MT,MONTANA,51,77,2045"
"18,IN,INDIANA,48,92,2176"
"02,AK,ALASKA,42,70,1652"
"29,MO,MISSOURI,42,80,1676"
"35,NM,NEW MEXICO,38,55,1009"
"21,KY,KENTUCKY,36,55,972"
"05,AR,ARKANSAS,31,51,875"
"54,WV,WEST VIRGINIA,31,54,1517"
"15,HI,HAWAII,30,47,1545"
"32,NV,NEVADA,29,43,841"
"01,AL,ALABAMA,28,51,1153"
"10,DE,DELAWARE,28,50,869"
"40,OK,OKLAHOMA,28,55,961"
"16,ID,IDAHO,25,45,994"
"20,KS,KANSAS,22,30,568"
"28,MS,MISSISSIPPI,22,37,708"
"56,WY,WYOMING,22,34,788"
"22,LA,LOUISIANA,21,40,900"
"19,IA,IOWA,19,39,996"
"31,NE,NEBRASKA,11,21,499"
"38,ND,NORTH DAKOTA,6,8,240"
"46,SD,SOUTH DAKOTA,6,9,433"
