" 2007- 2008 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,41-Oregon,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,OR,OR Total Mig - US & For,55733,97601,2543281"
"97,OR,OR Total Mig - US,54363,95588,2492101"
"98,OR,OR Total Mig - Foreign,1370,2013,51180"
"41,OR,OR Non-Migrants,1323866,2786330,76967261"
"06,CA,CALIFORNIA,14512,27063,765655"
"53,WA,WASHINGTON,10397,17878,433927"
"04,AZ,ARIZONA,2581,4571,110291"
"16,ID,IDAHO,1986,3837,71301"
"48,TX,TEXAS,1811,3366,91238"
"32,NV,NEVADA,1720,3094,68935"
"08,CO,COLORADO,1667,2858,74408"
"57,FR,Foreign,1370,2013,51180"
"12,FL,FLORIDA,1335,2272,57889"
"36,NY,NEW YORK,1178,1682,59861"
"49,UT,UTAH,1046,2094,41010"
"02,AK,ALASKA,1004,1732,40828"
"17,IL,ILLINOIS,975,1532,46628"
"15,HI,HAWAII,902,1543,34280"
"30,MT,MONTANA,895,1389,27018"
"26,MI,MICHIGAN,826,1389,34725"
"39,OH,OHIO,683,1124,29618"
"51,VA,VIRGINIA,676,1245,37435"
"27,MN,MINNESOTA,654,1052,28533"
"37,NC,NORTH CAROLINA,597,1018,25515"
"25,MA,MASSACHUSETTS,594,884,28727"
"42,PA,PENNSYLVANIA,586,917,26190"
"13,GA,GEORGIA,564,1019,26166"
"55,WI,WISCONSIN,544,888,24971"
"29,MO,MISSOURI,540,917,20992"
"35,NM,NEW MEXICO,499,801,22340"
"18,IN,INDIANA,413,706,16306"
"24,MD,MARYLAND,410,716,25044"
"47,TN,TENNESSEE,395,729,18825"
"20,KS,KANSAS,368,650,15282"
"40,OK,OKLAHOMA,355,647,10659"
"19,IA,IOWA,346,563,17145"
"34,NJ,NEW JERSEY,338,537,22252"
"56,WY,WYOMING,332,606,11613"
"31,NE,NEBRASKA,255,466,10922"
"21,KY,KENTUCKY,232,403,7406"
"22,LA,LOUISIANA,219,386,8843"
"09,CT,CONNECTICUT,209,316,38126"
"45,SC,SOUTH CAROLINA,204,345,7421"
"05,AR,ARKANSAS,192,358,5114"
"46,SD,SOUTH DAKOTA,170,287,6202"
"23,ME,MAINE,159,231,6337"
"50,VT,VERMONT,155,197,4314"
"01,AL,ALABAMA,148,254,4904"
"33,NH,NEW HAMPSHIRE,140,193,4606"
"38,ND,NORTH DAKOTA,134,209,4391"
"11,DC,DISTRICT OF COLUMBIA,133,165,6993"
"28,MS,MISSISSIPPI,96,179,3659"
"44,RI,RHODE ISLAND,87,115,2979"
"54,WV,WEST VIRGINIA,52,80,1746"
"10,DE,DELAWARE,49,85,2529"
