" 2007- 2008 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,04-Arizona,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,AZ,AZ Total Mig - US & For,104049,195871,5271942"
"97,AZ,AZ Total Mig - US,100380,189870,5172293"
"98,AZ,AZ Total Mig - Foreign,3669,6001,99649"
"04,AZ,AZ Non-Migrants,2011135,4498345,117870446"
"06,CA,CALIFORNIA,21810,44639,1052221"
"48,TX,TEXAS,6117,11875,314837"
"26,MI,MICHIGAN,4601,8158,199946"
"17,IL,ILLINOIS,4455,7771,268246"
"53,WA,WASHINGTON,4374,8255,238078"
"08,CO,COLORADO,4058,7692,221719"
"35,NM,NEW MEXICO,4032,8026,144869"
"32,NV,NEVADA,3761,7407,185637"
"12,FL,FLORIDA,3686,6540,187174"
"57,FR,Foreign,3669,6001,99649"
"36,NY,NEW YORK,3189,5432,168013"
"39,OH,OHIO,2977,5117,158206"
"41,OR,OREGON,2370,4338,112563"
"49,UT,UTAH,2348,5344,105987"
"27,MN,MINNESOTA,2172,3661,235499"
"42,PA,PENNSYLVANIA,2147,3669,109493"
"55,WI,WISCONSIN,2018,3316,107747"
"29,MO,MISSOURI,1674,2984,70370"
"18,IN,INDIANA,1652,2979,83021"
"51,VA,VIRGINIA,1563,2957,98495"
"37,NC,NORTH CAROLINA,1469,2940,71921"
"13,GA,GEORGIA,1455,2898,68358"
"34,NJ,NEW JERSEY,1430,2493,100630"
"25,MA,MASSACHUSETTS,1182,1911,67111"
"19,IA,IOWA,1080,1809,64650"
"47,TN,TENNESSEE,1068,2085,49829"
"20,KS,KANSAS,1042,1967,53041"
"40,OK,OKLAHOMA,1015,1975,45845"
"24,MD,MARYLAND,1008,1856,60575"
"16,ID,IDAHO,960,1947,39469"
"31,NE,NEBRASKA,892,1609,50101"
"15,HI,HAWAII,836,1665,39232"
"02,AK,ALASKA,749,1427,35353"
"09,CT,CONNECTICUT,701,1159,50209"
"30,MT,MONTANA,647,1136,30017"
"45,SC,SOUTH CAROLINA,554,1144,27402"
"21,KY,KENTUCKY,543,1042,22911"
"22,LA,LOUISIANA,526,1021,39857"
"56,WY,WYOMING,509,945,23392"
"05,AR,ARKANSAS,506,987,20987"
"01,AL,ALABAMA,501,948,23111"
"46,SD,SOUTH DAKOTA,461,833,19765"
"33,NH,NEW HAMPSHIRE,396,699,20497"
"28,MS,MISSISSIPPI,359,722,13443"
"38,ND,NORTH DAKOTA,352,607,19308"
"23,ME,MAINE,319,555,13169"
"44,RI,RHODE ISLAND,177,300,8501"
"54,WV,WEST VIRGINIA,174,299,8062"
"50,VT,VERMONT,165,252,7254"
"10,DE,DELAWARE,162,269,7692"
"11,DC,DISTRICT OF COLUMBIA,138,210,8482"
