" 2006- 2007 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,39-Ohio,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,OH,OH Total Mig - US & For,99929,180765,5133573"
"97,OH,OH Total Mig - US,97810,177125,5048485"
"98,OH,OH Total Mig - Foreign,2119,3640,85088"
"39,OH,OH Non-Migrants,4361732,9053131,228673278"
"12,FL,FLORIDA,12140,21079,745690"
"21,KY,KENTUCKY,6588,12138,273064"
"06,CA,CALIFORNIA,5515,9355,330938"
"18,IN,INDIANA,5211,10260,240588"
"37,NC,NORTH CAROLINA,5184,9525,259008"
"48,TX,TEXAS,5061,10190,280817"
"42,PA,PENNSYLVANIA,4731,8415,215905"
"26,MI,MICHIGAN,4589,8457,235044"
"17,IL,ILLINOIS,4387,7078,247891"
"13,GA,GEORGIA,3912,7605,179041"
"51,VA,VIRGINIA,3598,6480,177416"
"36,NY,NEW YORK,3516,5491,170143"
"04,AZ,ARIZONA,3209,5454,160386"
"47,TN,TENNESSEE,3005,5764,134246"
"54,WV,WEST VIRGINIA,2811,5400,84034"
"45,SC,SOUTH CAROLINA,2639,4981,140201"
"57,FR,Foreign,2119,3640,85088"
"08,CO,COLORADO,1818,3186,102507"
"24,MD,MARYLAND,1655,2680,80667"
"32,NV,NEVADA,1447,2354,99619"
"53,WA,WASHINGTON,1342,2381,66087"
"29,MO,MISSOURI,1206,2331,63896"
"01,AL,ALABAMA,1188,2443,50731"
"34,NJ,NEW JERSEY,1148,2049,69621"
"25,MA,MASSACHUSETTS,1123,1855,72118"
"55,WI,WISCONSIN,1020,2014,71353"
"27,MN,MINNESOTA,902,1671,59293"
"22,LA,LOUISIANA,703,1344,27616"
"41,OR,OREGON,694,1182,33794"
"40,OK,OKLAHOMA,632,1208,30054"
"09,CT,CONNECTICUT,562,980,40618"
"20,KS,KANSAS,553,1086,24446"
"19,IA,IOWA,507,1025,27266"
"49,UT,UTAH,507,1075,26851"
"35,NM,NEW MEXICO,494,935,26838"
"28,MS,MISSISSIPPI,492,1010,19340"
"11,DC,DISTRICT OF COLUMBIA,466,557,18052"
"05,AR,ARKANSAS,461,985,21255"
"15,HI,HAWAII,379,629,13757"
"02,AK,ALASKA,295,541,9213"
"10,DE,DELAWARE,254,484,15012"
"31,NE,NEBRASKA,249,514,13923"
"30,MT,MONTANA,247,451,12945"
"16,ID,IDAHO,244,503,13075"
"33,NH,NEW HAMPSHIRE,219,403,15874"
"23,ME,MAINE,211,376,11206"
"56,WY,WYOMING,197,366,8154"
"44,RI,RHODE ISLAND,146,212,13649"
"46,SD,SOUTH DAKOTA,141,255,5892"
"50,VT,VERMONT,121,212,5721"
"38,ND,NORTH DAKOTA,91,156,3630"
