" 2006- 2007 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,32-Nevada,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,NV,NV Total Mig - US & For,46767,88707,2060689"
"97,NV,NV Total Mig - US,45848,87159,2026372"
"98,NV,NV Total Mig - Foreign,919,1548,34317"
"32,NV,NV Non-Migrants,861441,1832078,53185238"
"06,CA,CALIFORNIA,12176,22228,491342"
"04,AZ,ARIZONA,3708,7292,175068"
"48,TX,TEXAS,3206,6577,151053"
"49,UT,UTAH,2421,5728,107068"
"53,WA,WASHINGTON,2118,3929,107827"
"12,FL,FLORIDA,1866,3303,90423"
"41,OR,OREGON,1705,3056,62297"
"08,CO,COLORADO,1633,3094,92778"
"16,ID,IDAHO,1235,2678,64048"
"17,IL,ILLINOIS,1123,1982,46234"
"36,NY,NEW YORK,940,1513,33729"
"57,FR,Foreign,919,1548,34317"
"35,NM,NEW MEXICO,789,1585,36389"
"39,OH,OHIO,693,1188,26450"
"15,HI,HAWAII,670,1201,24156"
"37,NC,NORTH CAROLINA,657,1304,32064"
"13,GA,GEORGIA,648,1261,30884"
"51,VA,VIRGINIA,645,1222,32640"
"29,MO,MISSOURI,627,1242,23986"
"26,MI,MICHIGAN,606,1040,21400"
"47,TN,TENNESSEE,566,1120,27146"
"40,OK,OKLAHOMA,533,1081,19368"
"42,PA,PENNSYLVANIA,515,953,28066"
"18,IN,INDIANA,486,929,18445"
"30,MT,MONTANA,479,982,26151"
"27,MN,MINNESOTA,439,801,17048"
"55,WI,WISCONSIN,428,715,16143"
"22,LA,LOUISIANA,408,797,13028"
"34,NJ,NEW JERSEY,397,664,23870"
"56,WY,WYOMING,307,617,14708"
"05,AR,ARKANSAS,304,593,11075"
"24,MD,MARYLAND,290,524,15548"
"19,IA,IOWA,286,499,12545"
"25,MA,MASSACHUSETTS,285,417,10891"
"20,KS,KANSAS,282,578,11180"
"02,AK,ALASKA,278,524,11749"
"28,MS,MISSISSIPPI,270,508,9813"
"45,SC,SOUTH CAROLINA,257,506,11777"
"21,KY,KENTUCKY,241,457,10232"
"31,NE,NEBRASKA,237,461,9104"
"01,AL,ALABAMA,228,499,20036"
"46,SD,SOUTH DAKOTA,166,308,7515"
"09,CT,CONNECTICUT,138,238,8978"
"38,ND,NORTH DAKOTA,133,257,5653"
"33,NH,NEW HAMPSHIRE,102,154,3499"
"23,ME,MAINE,69,138,2236"
"54,WV,WEST VIRGINIA,64,121,2607"
"44,RI,RHODE ISLAND,54,80,2142"
"11,DC,DISTRICT OF COLUMBIA,50,67,2146"
"10,DE,DELAWARE,46,75,1922"
"50,VT,VERMONT,44,73,1915"
