" 2006- 2007 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
"FROM: 04-Arizona,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"TO:,,,,,"
"96,AZ,AZ Total Mig - US & For,78466,152416,3655335"
"97,AZ,AZ Total Mig - US,76482,148816,3579566"
"98,AZ,AZ Total Mig - Foreign,1984,3600,75768"
"04,AZ,AZ Non-Migrants,1888565,4256792,110701247"
"06,CA,CALIFORNIA,13326,24503,595163"
"48,TX,TEXAS,7303,15714,389143"
"08,CO,COLORADO,4304,8390,226298"
"53,WA,WASHINGTON,3751,6999,173906"
"35,NM,NEW MEXICO,3556,7546,128811"
"32,NV,NEVADA,3305,6327,163043"
"17,IL,ILLINOIS,2635,4726,120291"
"12,FL,FLORIDA,2589,4722,122466"
"49,UT,UTAH,2498,6104,117938"
"41,OR,OREGON,2476,4455,103983"
"57,FR,Foreign,1984,3600,75768"
"36,NY,NEW YORK,1708,2801,66540"
"37,NC,NORTH CAROLINA,1701,3592,98282"
"39,OH,OHIO,1536,2873,69920"
"51,VA,VIRGINIA,1472,2905,86658"
"27,MN,MINNESOTA,1467,2637,77291"
"29,MO,MISSOURI,1429,2800,60306"
"26,MI,MICHIGAN,1346,2498,58648"
"13,GA,GEORGIA,1333,2779,66650"
"42,PA,PENNSYLVANIA,1257,2309,57881"
"16,ID,IDAHO,1226,2820,55367"
"55,WI,WISCONSIN,1215,2232,50163"
"18,IN,INDIANA,1155,2259,46283"
"40,OK,OKLAHOMA,1091,2269,39378"
"47,TN,TENNESSEE,1040,2138,47779"
"19,IA,IOWA,925,1825,43681"
"20,KS,KANSAS,866,1913,39147"
"25,MA,MASSACHUSETTS,703,1114,35556"
"30,MT,MONTANA,693,1292,35681"
"24,MD,MARYLAND,677,1226,36550"
"34,NJ,NEW JERSEY,665,1178,45616"
"05,AR,ARKANSAS,645,1302,26250"
"15,HI,HAWAII,629,1152,27452"
"31,NE,NEBRASKA,571,1104,23719"
"45,SC,SOUTH CAROLINA,538,1070,26272"
"22,LA,LOUISIANA,514,1009,18017"
"21,KY,KENTUCKY,509,1042,21159"
"56,WY,WYOMING,485,994,22126"
"02,AK,ALASKA,484,891,17470"
"01,AL,ALABAMA,483,1019,24570"
"46,SD,SOUTH DAKOTA,423,830,23174"
"09,CT,CONNECTICUT,368,630,23272"
"28,MS,MISSISSIPPI,297,624,13490"
"38,ND,NORTH DAKOTA,230,417,8842"
"23,ME,MAINE,228,407,10226"
"33,NH,NEW HAMPSHIRE,216,367,7774"
"11,DC,DISTRICT OF COLUMBIA,137,175,7394"
"54,WV,WEST VIRGINIA,134,263,5172"
"50,VT,VERMONT,122,221,4958"
"44,RI,RHODE ISLAND,114,165,4026"
"10,DE,DELAWARE,107,188,5786"
