" 2006- 2007 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
"FROM: 21-Kentucky,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"TO:,,,,,"
"96,KY,KY Total Mig - US & For,38882,76572,1700933"
"97,KY,KY Total Mig - US,38097,75081,1676236"
"98,KY,KY Total Mig - Foreign,785,1491,24697"
"21,KY,KY Non-Migrants,1424520,3139797,70744113"
"39,OH,OHIO,5061,9375,205380"
"47,TN,TENNESSEE,4806,9574,159395"
"18,IN,INDIANA,4586,8875,170761"
"12,FL,FLORIDA,3332,6058,230556"
"48,TX,TEXAS,1997,4525,89316"
"13,GA,GEORGIA,1620,3498,69314"
"17,IL,ILLINOIS,1529,2860,57027"
"37,NC,NORTH CAROLINA,1304,2601,67861"
"06,CA,CALIFORNIA,1303,2426,59585"
"51,VA,VIRGINIA,1083,2160,45462"
"01,AL,ALABAMA,821,1795,36031"
"29,MO,MISSOURI,821,1681,34538"
"36,NY,NEW YORK,808,1446,37802"
"57,FR,Foreign,785,1491,24697"
"26,MI,MICHIGAN,750,1548,34653"
"45,SC,SOUTH CAROLINA,695,1363,33589"
"54,WV,WEST VIRGINIA,673,1420,24671"
"42,PA,PENNSYLVANIA,582,1128,30980"
"04,AZ,ARIZONA,507,1018,27187"
"08,CO,COLORADO,477,928,18446"
"53,WA,WASHINGTON,443,914,26404"
"22,LA,LOUISIANA,415,834,16393"
"24,MD,MARYLAND,365,657,17674"
"20,KS,KANSAS,342,849,16545"
"28,MS,MISSISSIPPI,342,724,11962"
"55,WI,WISCONSIN,324,654,14111"
"40,OK,OKLAHOMA,298,677,11902"
"05,AR,ARKANSAS,253,525,10772"
"32,NV,NEVADA,239,452,10219"
"34,NJ,NEW JERSEY,235,398,12948"
"27,MN,MINNESOTA,216,441,9758"
"25,MA,MASSACHUSETTS,206,360,9428"
"19,IA,IOWA,194,425,8755"
"41,OR,OREGON,171,298,6795"
"02,AK,ALASKA,136,334,5905"
"15,HI,HAWAII,134,270,4768"
"49,UT,UTAH,123,299,6169"
"35,NM,NEW MEXICO,122,218,4492"
"09,CT,CONNECTICUT,115,215,6040"
"31,NE,NEBRASKA,89,191,3641"
"16,ID,IDAHO,73,152,2602"
"23,ME,MAINE,73,146,2608"
"11,DC,DISTRICT OF COLUMBIA,65,76,2664"
"33,NH,NEW HAMPSHIRE,64,113,6398"
"56,WY,WYOMING,62,114,3323"
"30,MT,MONTANA,60,113,2634"
"10,DE,DELAWARE,46,97,2239"
"44,RI,RHODE ISLAND,37,72,1903"
"38,ND,NORTH DAKOTA,35,63,1962"
"46,SD,SOUTH DAKOTA,35,68,1665"
"50,VT,VERMONT,30,53,1005"
