" 2006- 2007 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
"FROM: 05-Arkansas,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"TO:,,,,,"
"96,AR,AR Total Mig - US & For,28904,59282,1121352"
"97,AR,AR Total Mig - US,28345,58237,1101840"
"98,AR,AR Total Mig - Foreign,559,1045,19512"
"05,AR,AR Non-Migrants,903746,2030965,41869535"
"48,TX,TEXAS,5471,11518,211646"
"40,OK,OKLAHOMA,2711,5861,86184"
"29,MO,MISSOURI,2707,5647,88361"
"47,TN,TENNESSEE,1920,3775,66458"
"22,LA,LOUISIANA,1549,3322,48526"
"06,CA,CALIFORNIA,1331,2503,42494"
"12,FL,FLORIDA,1278,2430,67827"
"28,MS,MISSISSIPPI,947,2031,34071"
"17,IL,ILLINOIS,853,1623,42140"
"13,GA,GEORGIA,815,1729,33140"
"20,KS,KANSAS,600,1211,23205"
"37,NC,NORTH CAROLINA,584,1219,23920"
"57,FR,Foreign,559,1045,19512"
"08,CO,COLORADO,511,1012,19192"
"01,AL,ALABAMA,502,1100,21951"
"04,AZ,ARIZONA,489,993,20059"
"51,VA,VIRGINIA,447,917,19791"
"53,WA,WASHINGTON,375,753,12799"
"26,MI,MICHIGAN,352,737,14453"
"21,KY,KENTUCKY,341,743,12794"
"18,IN,INDIANA,340,673,11133"
"36,NY,NEW YORK,335,555,10818"
"39,OH,OHIO,317,719,15400"
"19,IA,IOWA,283,633,10334"
"55,WI,WISCONSIN,272,545,10996"
"45,SC,SOUTH CAROLINA,264,551,11389"
"42,PA,PENNSYLVANIA,253,507,33022"
"27,MN,MINNESOTA,248,540,11589"
"32,NV,NEVADA,226,436,8738"
"35,NM,NEW MEXICO,202,427,7815"
"41,OR,OREGON,198,376,7030"
"24,MD,MARYLAND,180,340,8714"
"31,NE,NEBRASKA,158,336,7000"
"34,NJ,NEW JERSEY,153,286,9587"
"49,UT,UTAH,133,307,5711"
"25,MA,MASSACHUSETTS,130,213,4903"
"02,AK,ALASKA,126,266,4346"
"16,ID,IDAHO,108,197,7607"
"56,WY,WYOMING,88,166,3977"
"15,HI,HAWAII,73,125,2311"
"09,CT,CONNECTICUT,66,114,3962"
"30,MT,MONTANA,65,151,2074"
"46,SD,SOUTH DAKOTA,62,129,2666"
"54,WV,WEST VIRGINIA,56,125,1807"
"11,DC,DISTRICT OF COLUMBIA,51,66,2012"
"23,ME,MAINE,47,87,2038"
"38,ND,NORTH DAKOTA,44,89,1731"
"33,NH,NEW HAMPSHIRE,34,65,2125"
"10,DE,DELAWARE,22,41,862"
"44,RI,RHODE ISLAND,16,29,610"
"50,VT,VERMONT,12,19,524"
