"1998 - 1999 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,50-VERMONT,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,VT,VT Total Mig - US & For,9895,16080,330085"
"97,VT,VT Total Mig - US,9717,15832,325867"
"98,VT,VT Total Mig - Foreign,178,248,4219"
"50,VT,VT Non-Migrants,223716,478455,9382176"
"33,NH,NEW HAMPSHIRE,1417,2401,48982"
"25,MA,MASSACHUSETTS,1319,1947,41721"
"36,NY,NEW YORK,1109,1832,37368"
"12,FL,FLORIDA,814,1463,35991"
"06,CA,CALIFORNIA,484,677,14548"
"09,CT,CONNECTICUT,396,626,14135"
"37,NC,NORTH CAROLINA,370,628,12113"
"23,ME,MAINE,349,557,11332"
"51,VA,VIRGINIA,305,531,11077"
"08,CO,COLORADO,298,434,7600"
"42,PA,PENNSYLVANIA,228,372,8145"
"34,NJ,NEW JERSEY,199,283,7192"
"48,TX,TEXAS,182,326,7221"
"04,AZ,ARIZONA,181,278,6332"
"57,FR,Foreign,178,248,4219"
"24,MD,MARYLAND,151,249,5085"
"53,WA,WASHINGTON,141,208,3835"
"13,GA,GEORGIA,140,248,3696"
"45,SC,SOUTH CAROLINA,136,234,2969"
"39,OH,OHIO,133,243,4574"
"41,OR,OREGON,122,160,2812"
"26,MI,MICHIGAN,98,168,3500"
"17,IL,ILLINOIS,97,158,3721"
"44,RI,RHODE ISLAND,95,153,2741"
"47,TN,TENNESSEE,85,173,2755"
"35,NM,NEW MEXICO,67,111,2250"
"49,UT,UTAH,62,87,1550"
"55,WI,WISCONSIN,58,112,1814"
"27,MN,MINNESOTA,55,99,1919"
"11,DC,DISTRICT OF COLUMBIA,53,68,1539"
"32,NV,NEVADA,49,73,1425"
"18,IN,INDIANA,48,78,1455"
"30,MT,MONTANA,44,60,891"
"40,OK,OKLAHOMA,43,81,1028"
"29,MO,MISSOURI,42,81,1269"
"02,AK,ALASKA,41,71,1623"
"21,KY,KENTUCKY,38,88,1243"
"15,HI,HAWAII,30,42,722"
"16,ID,IDAHO,30,60,1693"
"01,AL,ALABAMA,29,44,720"
"31,NE,NEBRASKA,29,52,982"
"22,LA,LOUISIANA,24,34,575"
"19,IA,IOWA,22,45,843"
"20,KS,KANSAS,22,42,655"
"56,WY,WYOMING,22,34,619"
"54,WV,WEST VIRGINIA,17,33,401"
"10,DE,DELAWARE,16,22,405"
"28,MS,MISSISSIPPI,10,17,224"
"05,AR,ARKANSAS,9,26,208"
