"1998 - 1999 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,32-NEVADA,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,NV,NV Total Mig - US & For,37362,70328,1368041"
"97,NV,NV Total Mig - US,36536,68788,1343758"
"98,NV,NV Total Mig - Foreign,826,1540,24282"
"32,NV,NV Non-Migrants,638873,1346600,30679254"
"06,CA,CALIFORNIA,10861,19884,409831"
"04,AZ,ARIZONA,2934,5678,108155"
"48,TX,TEXAS,1927,3819,74721"
"53,WA,WASHINGTON,1701,3123,66377"
"49,UT,UTAH,1628,3468,73091"
"08,CO,COLORADO,1460,2850,55986"
"12,FL,FLORIDA,1449,2514,60959"
"41,OR,OREGON,1309,2493,37713"
"16,ID,IDAHO,885,1918,31138"
"17,IL,ILLINOIS,834,1467,32909"
"57,FR,Foreign,826,1540,24282"
"36,NY,NEW YORK,760,1215,21586"
"35,NM,NEW MEXICO,604,1233,19752"
"39,OH,OHIO,580,1048,18765"
"26,MI,MICHIGAN,539,984,17647"
"29,MO,MISSOURI,489,948,16054"
"13,GA,GEORGIA,459,873,18558"
"51,VA,VIRGINIA,457,953,18855"
"27,MN,MINNESOTA,436,762,15838"
"40,OK,OKLAHOMA,426,864,11989"
"30,MT,MONTANA,424,884,14874"
"42,PA,PENNSYLVANIA,419,680,12058"
"55,WI,WISCONSIN,401,712,10824"
"37,NC,NORTH CAROLINA,399,784,13419"
"28,MS,MISSISSIPPI,398,745,14074"
"18,IN,INDIANA,352,683,11466"
"15,HI,HAWAII,345,622,9873"
"47,TN,TENNESSEE,341,666,14755"
"56,WY,WYOMING,339,691,16278"
"34,NJ,NEW JERSEY,321,511,12363"
"20,KS,KANSAS,278,557,8347"
"22,LA,LOUISIANA,274,522,7595"
"25,MA,MASSACHUSETTS,257,405,10549"
"19,IA,IOWA,246,469,8098"
"02,AK,ALASKA,226,407,7510"
"31,NE,NEBRASKA,214,406,7305"
"24,MD,MARYLAND,198,370,9316"
"45,SC,SOUTH CAROLINA,195,371,7063"
"05,AR,ARKANSAS,187,365,5537"
"21,KY,KENTUCKY,176,327,5304"
"01,AL,ALABAMA,145,315,5710"
"46,SD,SOUTH DAKOTA,133,254,3427"
"09,CT,CONNECTICUT,129,243,5575"
"38,ND,NORTH DAKOTA,80,177,2720"
"33,NH,NEW HAMPSHIRE,74,118,2499"
"54,WV,WEST VIRGINIA,54,99,1215"
"23,ME,MAINE,53,88,1710"
"44,RI,RHODE ISLAND,48,92,1424"
"11,DC,DISTRICT OF COLUMBIA,44,55,1793"
"50,VT,VERMONT,27,43,579"
"10,DE,DELAWARE,21,33,577"
