"1998 - 1999 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,45-SOUTH CAROLINA,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,SC,SC Total Mig - US & For,47930,93923,1684580"
"97,SC,SC Total Mig - US,46018,90059,1634433"
"98,SC,SC Total Mig - Foreign,1912,3864,50147"
"45,SC,SC Non-Migrants,1363076,2975480,52761041"
"37,NC,NORTH CAROLINA,9860,18528,336824"
"13,GA,GEORGIA,6777,13018,239970"
"12,FL,FLORIDA,4612,9069,175407"
"51,VA,VIRGINIA,2601,5290,90391"
"48,TX,TEXAS,1994,4173,79000"
"57,FR,Foreign,1912,3864,50147"
"36,NY,NEW YORK,1558,2829,40462"
"47,TN,TENNESSEE,1553,3205,58277"
"06,CA,CALIFORNIA,1545,2861,49644"
"39,OH,OHIO,1368,2654,48615"
"42,PA,PENNSYLVANIA,1264,2420,46943"
"24,MD,MARYLAND,976,1862,30873"
"01,AL,ALABAMA,802,1723,31437"
"17,IL,ILLINOIS,735,1476,31853"
"34,NJ,NEW JERSEY,709,1346,23556"
"21,KY,KENTUCKY,685,1382,23822"
"26,MI,MICHIGAN,650,1310,23490"
"08,CO,COLORADO,581,1066,19741"
"53,WA,WASHINGTON,552,1142,27202"
"18,IN,INDIANA,532,1139,21808"
"25,MA,MASSACHUSETTS,518,883,18579"
"04,AZ,ARIZONA,481,1004,18922"
"22,LA,LOUISIANA,461,898,14981"
"54,WV,WEST VIRGINIA,430,875,10661"
"09,CT,CONNECTICUT,413,740,14153"
"29,MO,MISSOURI,399,830,13934"
"28,MS,MISSISSIPPI,370,805,12479"
"40,OK,OKLAHOMA,283,644,10505"
"55,WI,WISCONSIN,279,573,10768"
"20,KS,KANSAS,238,539,10159"
"27,MN,MINNESOTA,232,466,8936"
"05,AR,ARKANSAS,231,527,12278"
"32,NV,NEVADA,219,422,9642"
"15,HI,HAWAII,215,484,6331"
"19,IA,IOWA,166,368,5504"
"11,DC,DISTRICT OF COLUMBIA,161,254,3793"
"41,OR,OREGON,155,309,6073"
"23,ME,MAINE,145,302,4507"
"02,AK,ALASKA,144,322,3754"
"33,NH,NEW HAMPSHIRE,140,274,3840"
"35,NM,NEW MEXICO,139,303,7037"
"10,DE,DELAWARE,132,273,4841"
"49,UT,UTAH,127,276,4570"
"44,RI,RHODE ISLAND,112,230,4037"
"31,NE,NEBRASKA,103,222,3365"
"50,VT,VERMONT,86,167,2914"
"16,ID,IDAHO,78,158,2988"
"30,MT,MONTANA,68,134,1329"
"56,WY,WYOMING,62,113,1750"
"38,ND,NORTH DAKOTA,40,88,876"
"46,SD,SOUTH DAKOTA,37,83,1609"
