"1998 - 1999 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,56-WYOMING,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,WY,WY Total Mig - US & For,11884,23339,361471"
"97,WY,WY Total Mig - US,11636,22884,355379"
"98,WY,WY Total Mig - Foreign,248,455,6092"
"56,WY,WY Non-Migrants,170300,388277,7329304"
"08,CO,COLORADO,1984,3728,61810"
"49,UT,UTAH,810,1684,22719"
"30,MT,MONTANA,724,1460,20780"
"06,CA,CALIFORNIA,703,1237,21910"
"48,TX,TEXAS,655,1385,23115"
"04,AZ,ARIZONA,618,1155,19787"
"31,NE,NEBRASKA,471,997,11858"
"53,WA,WASHINGTON,436,832,11634"
"46,SD,SOUTH DAKOTA,424,831,11381"
"16,ID,IDAHO,420,878,12920"
"32,NV,NEVADA,341,633,11252"
"41,OR,OREGON,324,600,9487"
"12,FL,FLORIDA,255,537,8177"
"57,FR,Foreign,248,455,6092"
"35,NM,NEW MEXICO,210,460,8062"
"20,KS,KANSAS,198,423,5696"
"40,OK,OKLAHOMA,187,380,5813"
"29,MO,MISSOURI,186,413,6239"
"27,MN,MINNESOTA,185,389,6021"
"17,IL,ILLINOIS,174,329,5184"
"55,WI,WISCONSIN,146,275,3469"
"02,AK,ALASKA,140,272,4868"
"39,OH,OHIO,140,270,3998"
"51,VA,VIRGINIA,138,254,4449"
"19,IA,IOWA,131,274,3584"
"13,GA,GEORGIA,124,236,3389"
"38,ND,NORTH DAKOTA,124,272,3507"
"26,MI,MICHIGAN,118,229,3630"
"37,NC,NORTH CAROLINA,118,229,6104"
"36,NY,NEW YORK,105,220,3118"
"42,PA,PENNSYLVANIA,102,191,2879"
"18,IN,INDIANA,97,198,3322"
"22,LA,LOUISIANA,97,189,2943"
"47,TN,TENNESSEE,95,210,2530"
"05,AR,ARKANSAS,69,128,1785"
"45,SC,SOUTH CAROLINA,69,129,1814"
"01,AL,ALABAMA,65,154,2420"
"21,KY,KENTUCKY,58,107,1775"
"25,MA,MASSACHUSETTS,55,84,1661"
"24,MD,MARYLAND,50,92,2212"
"33,NH,NEW HAMPSHIRE,41,67,1115"
"34,NJ,NEW JERSEY,38,74,834"
"28,MS,MISSISSIPPI,37,71,1135"
"54,WV,WEST VIRGINIA,34,74,969"
"15,HI,HAWAII,33,69,955"
"09,CT,CONNECTICUT,30,39,851"
"23,ME,MAINE,30,54,799"
"50,VT,VERMONT,23,36,603"
"44,RI,RHODE ISLAND,10,13,311"
"10,DE,DELAWARE,8,16,309"
"11,DC,DISTRICT OF COLUMBIA,6,7,192"
