"1998 - 1999 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,40-OKLAHOMA,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,OK,OK Total Mig - US & For,42288,88145,1493517"
"97,OK,OK Total Mig - US,40581,84601,1450920"
"98,OK,OK Total Mig - Foreign,1707,3544,42596"
"40,OK,OK Non-Migrants,1085891,2463831,40880788"
"48,TX,TEXAS,11152,22899,464386"
"05,AR,ARKANSAS,2811,5990,72395"
"20,KS,KANSAS,2612,5667,77927"
"06,CA,CALIFORNIA,2480,4779,72633"
"29,MO,MISSOURI,2175,4599,62532"
"57,FR,Foreign,1707,3544,42596"
"12,FL,FLORIDA,1674,3307,64701"
"08,CO,COLORADO,1583,3218,56556"
"04,AZ,ARIZONA,1063,2094,38498"
"13,GA,GEORGIA,990,2153,33104"
"17,IL,ILLINOIS,868,1786,30315"
"51,VA,VIRGINIA,824,1727,31692"
"37,NC,NORTH CAROLINA,817,1785,27288"
"47,TN,TENNESSEE,808,1742,27374"
"53,WA,WASHINGTON,681,1439,19941"
"22,LA,LOUISIANA,662,1417,22197"
"35,NM,NEW MEXICO,627,1339,18804"
"39,OH,OHIO,587,1191,18606"
"36,NY,NEW YORK,520,974,14901"
"26,MI,MICHIGAN,500,1085,15111"
"18,IN,INDIANA,471,1049,16053"
"42,PA,PENNSYLVANIA,442,895,15467"
"32,NV,NEVADA,441,903,12995"
"01,AL,ALABAMA,436,921,15541"
"21,KY,KENTUCKY,413,922,12890"
"45,SC,SOUTH CAROLINA,400,895,14199"
"28,MS,MISSISSIPPI,360,809,11273"
"41,OR,OREGON,345,739,9167"
"19,IA,IOWA,342,816,10411"
"24,MD,MARYLAND,342,728,14932"
"27,MN,MINNESOTA,339,728,11232"
"31,NE,NEBRASKA,320,692,10773"
"55,WI,WISCONSIN,291,636,9227"
"49,UT,UTAH,246,577,8922"
"02,AK,ALASKA,239,538,6712"
"34,NJ,NEW JERSEY,217,424,6782"
"15,HI,HAWAII,202,484,5618"
"25,MA,MASSACHUSETTS,201,351,7651"
"56,WY,WYOMING,155,328,42669"
"46,SD,SOUTH DAKOTA,127,304,12179"
"16,ID,IDAHO,126,279,3721"
"30,MT,MONTANA,122,232,3428"
"09,CT,CONNECTICUT,114,239,5271"
"38,ND,NORTH DAKOTA,89,175,2733"
"54,WV,WEST VIRGINIA,83,173,2581"
"33,NH,NEW HAMPSHIRE,64,126,2297"
"23,ME,MAINE,60,125,1713"
"11,DC,DISTRICT OF COLUMBIA,54,72,1690"
"10,DE,DELAWARE,50,123,1891"
"44,RI,RHODE ISLAND,35,75,1128"
"50,VT,VERMONT,21,52,812"
