"1992 - 1993  State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,21-Kentucky,,,,AGGREGATE"
",,,,,TOTAL"
",,,NUMBER OF,NUMBER OF,MONEY"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"63,XX,Kentucky,44871,95831,1157659"
"39,Oh,Ohio,6161,11943,159006"
"18,In,Indiana,4233,8477,99010"
"47,Tn,Tennessee,4151,10088,96782"
"57,FR,Foreign,3348,6803,63528"
"12,Fl,Florida,3266,6484,70655"
"17,Il,Illinois,2189,4823,66082"
"06,Ca,California,2120,4514,63147"
"48,Tx,Texas,1983,4459,54210"
"13,Ga,Georgia,1530,3434,38917"
"37,NC,North Carolina,1373,3029,34814"
"26,Mi,Michigan,1337,2762,36039"
"51,Va,Virginia,1335,2948,37928"
"36,NY,New York,900,1793,29521"
"29,Mo,Missouri,811,1762,24078"
"42,Pa,Pennsylvania,809,1788,25777"
"54,WV,West Virginia,706,1617,19784"
"01,Al,Alabama,702,1587,18616"
"45,SC,South Carolina,654,1406,15451"
"22,La,Louisiana,499,1218,12714"
"24,Md,Maryland,484,1077,15095"
"08,Co,Colorado,462,1101,12279"
"53,Wa,Washington,422,898,9993"
"04,Az,Arizona,419,961,10713"
"34,NJ,New Jersey,419,893,17128"
"55,Wi,Wisconsin,375,786,11480"
"40,Ok,Oklahoma,369,840,7685"
"20,Ks,Kansas,335,820,9859"
"25,Ma,Massachusetts,321,616,9925"
"05,Ar,Arkansas,313,725,8023"
"28,Ms,Mississippi,309,690,7544"
"15,Hi,Hawaii,306,772,7254"
"27,Mn,Minnesota,236,439,6608"
"19,Ia,Iowa,224,461,6116"
"09,Ct,Connecticut,206,416,10856"
"02,Ak,Alaska,185,528,5849"
"32,Nv,Nevada,178,327,4215"
"35,NM,New Mexico,144,323,3570"
"41,Or,Oregon,140,270,2823"
"31,Ne,Nebraska,116,252,2752"
"49,Ut,Utah,103,241,2510"
"33,NH,New Hampshire,88,194,3298"
"23,Me,Maine,87,180,2314"
"10,De,Delaware,72,168,1781"
"44,RI,Rhode Island,71,147,2592"
"46,SD,South Dakota,65,122,1696"
"30,Mt,Montana,60,131,1111"
"50,Vt,Vermont,56,98,1244"
"56,Wy,Wyoming,55,132,1233"
"16,Id,Idaho,52,113,1211"
"38,ND,North Dakota,48,106,1346"
"11,DC,District of Columbia,44,69,1497"
"21,Ky S,tate Non-Migrant,1228497,2815569,37428704"
