"1992 - 1993  State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,04-Arizona,,,,AGGREGATE"
",,,,,TOTAL"
",,,NUMBER OF,NUMBER OF,MONEY"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"63,XX,Arizona,86586,175622,2428693"
"06,Ca,California,23796,50823,701646"
"48,Tx,Texas,4874,10446,143668"
"35,NM,New Mexico,4032,10715,85932"
"57,FR,Foreign,4028,8273,91161"
"17,Il,Illinois,3727,6757,137036"
"08,Co,Colorado,3519,6679,94432"
"36,NY,New York,2785,5137,87741"
"32,Nv,Nevada,2617,5249,61172"
"53,Wa,Washington,2614,5070,65883"
"26,Mi,Michigan,2432,4315,66030"
"12,Fl,Florida,2404,4598,65266"
"39,Oh,Ohio,1848,3338,52938"
"42,Pa,Pennsylvania,1581,2836,47325"
"27,Mn,Minnesota,1532,2557,45359"
"49,Ut,Utah,1504,3626,34777"
"55,Wi,Wisconsin,1468,2529,38951"
"41,Or,Oregon,1453,2883,32154"
"34,NJ,New Jersey,1311,2416,56874"
"18,In,Indiana,1239,2329,34756"
"29,Mo,Missouri,1178,2187,28678"
"25,Ma,Massachusetts,1102,2025,34253"
"51,Va,Virginia,1094,2236,37355"
"19,Ia,Iowa,1033,1784,27868"
"37,NC,North Carolina,951,2112,27150"
"40,Ok,Oklahoma,921,1951,22242"
"20,Ks,Kansas,854,1642,23100"
"15,Hi,Hawaii,832,1722,24178"
"13,Ga,Georgia,806,1722,26105"
"31,Ne,Nebraska,710,1359,17935"
"09,Ct,Connecticut,698,1172,24045"
"24,Md,Maryland,670,1286,26051"
"16,Id,Idaho,656,1493,12939"
"02,Ak,Alaska,575,1135,14744"
"47,Tn,Tennessee,544,1131,13694"
"30,Mt,Montana,538,979,11089"
"45,SC,South Carolina,501,1080,11839"
"22,La,Louisiana,487,1088,13376"
"56,Wy,Wyoming,442,813,9880"
"05,Ar,Arkansas,413,834,8089"
"21,Ky,Kentucky,405,781,11159"
"33,NH,New Hampshire,361,600,7917"
"46,SD,South Dakota,348,657,7338"
"01,Al,Alabama,342,729,9231"
"23,Me,Maine,283,516,7308"
"38,ND,North Dakota,272,477,6696"
"28,Ms,Mississippi,187,433,4094"
"44,RI,Rhode Island,144,254,4864"
"50,Vt,Vermont,143,241,3272"
"54,WV,West Virginia,126,253,2768"
"11,DC,District of Columbia,108,183,3707"
"10,De,Delaware,98,171,2628"
"04,Az S,tate Non-Migrant,1253666,2881955,39924185"
