"1998 - 1999 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO: ,38-NORTH DAKOTA,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,ND,ND Total Mig - US & For,8828,16766,265366"
"97,ND,ND Total Mig - US,8312,15720,256515"
"98,ND,ND Total Mig - Foreign,516,1046,8851"
"38,ND,ND Non-Migrants,233197,524068,8773931"
"27,MN,MINNESOTA,2825,4676,98070"
"46,SD,SOUTH DAKOTA,601,1184,16576"
"57,FR,Foreign,516,1046,8851"
"30,MT,MONTANA,504,1020,12332"
"06,CA,CALIFORNIA,432,763,12075"
"48,TX,TEXAS,370,784,9633"
"08,CO,COLORADO,271,560,8499"
"53,WA,WASHINGTON,254,553,7378"
"04,AZ,ARIZONA,219,436,6214"
"12,FL,FLORIDA,187,372,5320"
"55,WI,WISCONSIN,166,290,6100"
"17,IL,ILLINOIS,146,286,4875"
"31,NE,NEBRASKA,140,324,5390"
"19,IA,IOWA,136,279,4764"
"56,WY,WYOMING,124,272,3507"
"39,OH,OHIO,107,198,2928"
"51,VA,VIRGINIA,105,200,3221"
"20,KS,KANSAS,100,220,3832"
"36,NY,NEW YORK,100,175,2887"
"41,OR,OREGON,97,182,2593"
"40,OK,OKLAHOMA,89,175,2733"
"02,AK,ALASKA,86,202,2628"
"37,NC,NORTH CAROLINA,86,173,2231"
"26,MI,MICHIGAN,83,155,1978"
"32,NV,NEVADA,80,177,2720"
"42,PA,PENNSYLVANIA,80,148,2196"
"18,IN,INDIANA,71,157,2331"
"16,ID,IDAHO,69,148,1564"
"35,NM,NEW MEXICO,68,142,1621"
"13,GA,GEORGIA,67,140,1981"
"29,MO,MISSOURI,66,157,2858"
"22,LA,LOUISIANA,56,116,1359"
"47,TN,TENNESSEE,55,103,1390"
"49,UT,UTAH,50,119,1267"
"34,NJ,NEW JERSEY,48,94,1897"
"01,AL,ALABAMA,42,94,1127"
"05,AR,ARKANSAS,40,78,800"
"21,KY,KENTUCKY,40,77,1000"
"28,MS,MISSISSIPPI,40,89,1080"
"45,SC,SOUTH CAROLINA,40,88,876"
"24,MD,MARYLAND,39,78,1033"
"25,MA,MASSACHUSETTS,28,48,780"
"15,HI,HAWAII,22,51,704"
"09,CT,CONNECTICUT,20,26,394"
"23,ME,MAINE,20,33,347"
"54,WV,WEST VIRGINIA,10,21,357"
"10,DE,DELAWARE,9,18,271"
"11,DC,DISTRICT OF COLUMBIA,5,9,206"
"44,RI,RHODE ISLAND,5,7,135"
