"1998 - 1999 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO: ,30-MONTANA,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,MT,MT Total Mig - US & For,14968,28871,486487"
"97,MT,MT Total Mig - US,14470,28048,478725"
"98,MT,MT Total Mig - Foreign,498,823,7761"
"30,MT,MT Non-Migrants,306029,678553,10907633"
"53,WA,WASHINGTON,1858,3695,56473"
"06,CA,CALIFORNIA,1541,2836,61164"
"08,CO,COLORADO,847,1615,30297"
"41,OR,OREGON,783,1529,22786"
"16,ID,IDAHO,778,1603,21183"
"56,WY,WYOMING,724,1460,20780"
"48,TX,TEXAS,563,1174,24519"
"04,AZ,ARIZONA,557,1075,20272"
"57,FR,Foreign,498,823,7761"
"38,ND,NORTH DAKOTA,484,978,12215"
"49,UT,UTAH,460,1051,15500"
"32,NV,NEVADA,424,884,14874"
"27,MN,MINNESOTA,410,728,14235"
"12,FL,FLORIDA,382,738,12995"
"02,AK,ALASKA,320,620,14464"
"17,IL,ILLINOIS,284,478,11268"
"46,SD,SOUTH DAKOTA,269,565,8698"
"26,MI,MICHIGAN,249,428,7612"
"39,OH,OHIO,230,429,7335"
"42,PA,PENNSYLVANIA,223,403,8303"
"36,NY,NEW YORK,201,319,5910"
"35,NM,NEW MEXICO,199,429,6195"
"55,WI,WISCONSIN,199,355,4950"
"37,NC,NORTH CAROLINA,170,291,4561"
"51,VA,VIRGINIA,170,331,6283"
"29,MO,MISSOURI,167,371,4977"
"31,NE,NEBRASKA,152,298,6175"
"13,GA,GEORGIA,150,283,4883"
"19,IA,IOWA,132,252,4560"
"18,IN,INDIANA,125,221,5123"
"20,KS,KANSAS,125,294,3584"
"40,OK,OKLAHOMA,122,232,3428"
"34,NJ,NEW JERSEY,105,154,3331"
"47,TN,TENNESSEE,105,213,2858"
"25,MA,MASSACHUSETTS,93,137,2619"
"24,MD,MARYLAND,85,139,2903"
"05,AR,ARKANSAS,80,173,1890"
"22,LA,LOUISIANA,79,158,2435"
"01,AL,ALABAMA,77,162,2382"
"09,CT,CONNECTICUT,73,113,2121"
"15,HI,HAWAII,68,136,2129"
"45,SC,SOUTH CAROLINA,68,134,1329"
"33,NH,NEW HAMPSHIRE,61,82,1655"
"21,KY,KENTUCKY,58,119,1562"
"23,ME,MAINE,52,87,1486"
"50,VT,VERMONT,44,60,891"
"28,MS,MISSISSIPPI,38,82,845"
"54,WV,WEST VIRGINIA,34,64,1005"
"10,DE,DELAWARE,20,27,616"
"11,DC,DISTRICT OF COLUMBIA,20,26,711"
"44,RI,RHODE ISLAND,12,17,357"
