"1998 - 1999 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO: ,21-KENTUCKY,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,KY,KY Total Mig - US & For,45028,92540,1558722"
"97,KY,KY Total Mig - US,42628,88306,1513947"
"98,KY,KY Total Mig - Foreign,2400,4234,44774"
"21,KY,KY Non-Migrants,1337917,2979397,52913137"
"39,OH,OHIO,7143,14156,266901"
"18,IN,INDIANA,4817,9224,154803"
"47,TN,TENNESSEE,4441,10261,138905"
"12,FL,FLORIDA,3055,5896,95930"
"57,FR,Foreign,2400,4234,44774"
"17,IL,ILLINOIS,2056,4077,76900"
"48,TX,TEXAS,1967,4361,72351"
"13,GA,GEORGIA,1654,3649,63702"
"26,MI,MICHIGAN,1467,3030,57464"
"06,CA,CALIFORNIA,1442,2926,52768"
"37,NC,NORTH CAROLINA,1416,2991,47091"
"51,VA,VIRGINIA,1195,2610,45600"
"36,NY,NEW YORK,969,1839,31738"
"01,AL,ALABAMA,837,1867,32120"
"54,WV,WEST VIRGINIA,823,1715,29895"
"42,PA,PENNSYLVANIA,814,1661,34785"
"29,MO,MISSOURI,762,1618,29463"
"45,SC,SOUTH CAROLINA,685,1382,23822"
"08,CO,COLORADO,523,1156,18080"
"22,LA,LOUISIANA,471,1010,16368"
"04,AZ,ARIZONA,453,889,15056"
"24,MD,MARYLAND,447,907,18401"
"40,OK,OKLAHOMA,413,922,12890"
"55,WI,WISCONSIN,410,849,17070"
"53,WA,WASHINGTON,398,850,13188"
"20,KS,KANSAS,379,940,17709"
"05,AR,ARKANSAS,366,795,10247"
"28,MS,MISSISSIPPI,346,751,11230"
"34,NJ,NEW JERSEY,331,690,17640"
"19,IA,IOWA,237,474,9641"
"25,MA,MASSACHUSETTS,234,444,10631"
"27,MN,MINNESOTA,227,445,9829"
"15,HI,HAWAII,186,446,4936"
"32,NV,NEVADA,176,327,5304"
"41,OR,OREGON,163,348,4919"
"09,CT,CONNECTICUT,161,308,8989"
"49,UT,UTAH,157,385,5308"
"31,NE,NEBRASKA,140,288,5328"
"35,NM,NEW MEXICO,139,298,4193"
"02,AK,ALASKA,129,313,3898"
"23,ME,MAINE,78,154,2551"
"16,ID,IDAHO,75,163,1573"
"30,MT,MONTANA,72,140,1793"
"33,NH,NEW HAMPSHIRE,63,123,2198"
"56,WY,WYOMING,58,107,1775"
"46,SD,SOUTH DAKOTA,54,102,1581"
"38,ND,NORTH DAKOTA,51,110,1402"
"10,DE,DELAWARE,43,89,2032"
"44,RI,RHODE ISLAND,42,92,1448"
"50,VT,VERMONT,38,88,1243"
"11,DC,DISTRICT OF COLUMBIA,25,40,1260"
