"1998 - 1999 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO: 02-ALASKA,,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,AK,AK Total Mig - US & For,13994,28207,426688"
"97,AK,AK Total Mig - US,13311,26667,408987"
"98,AK,AK Total Mig - Foreign,683,1540,17701"
"02,AK,AK Non-Migrants,200079,447947,10160128"
"53,WA,WASHINGTON,1652,3168,54578"
"06,CA,CALIFORNIA,1505,2888,49783"
"48,TX,TEXAS,857,1924,32955"
"41,OR,OREGON,734,1318,20275"
"57,FR,Foreign,683,1540,17701"
"12,FL,FLORIDA,514,1077,14907"
"08,CO,COLORADO,487,914,15856"
"04,AZ,ARIZONA,428,790,13687"
"37,NC,NORTH CAROLINA,391,963,10287"
"13,GA,GEORGIA,375,887,10360"
"16,ID,IDAHO,357,764,11828"
"30,MT,MONTANA,320,606,9876"
"36,NY,NEW YORK,306,587,8791"
"51,VA,VIRGINIA,264,611,8606"
"26,MI,MICHIGAN,253,442,6959"
"35,NM,NEW MEXICO,242,527,8314"
"15,HI,HAWAII,241,520,6765"
"40,OK,OKLAHOMA,239,538,6712"
"42,PA,PENNSYLVANIA,231,355,5926"
"32,NV,NEVADA,226,407,7510"
"27,MN,MINNESOTA,225,371,6777"
"39,OH,OHIO,225,411,6933"
"17,IL,ILLINOIS,216,366,5729"
"49,UT,UTAH,203,436,6667"
"22,LA,LOUISIANA,196,454,6106"
"55,WI,WISCONSIN,179,293,4741"
"47,TN,TENNESSEE,178,423,4891"
"21,KY,KENTUCKY,174,463,4405"
"29,MO,MISSOURI,173,369,4913"
"45,SC,SOUTH CAROLINA,144,322,3754"
"01,AL,ALABAMA,141,341,4248"
"56,WY,WYOMING,140,272,4868"
"24,MD,MARYLAND,134,273,4517"
"20,KS,KANSAS,131,283,3475"
"18,IN,INDIANA,121,215,2989"
"28,MS,MISSISSIPPI,115,274,3153"
"25,MA,MASSACHUSETTS,105,180,2630"
"34,NJ,NEW JERSEY,103,189,2535"
"05,AR,ARKANSAS,101,198,2698"
"31,NE,NEBRASKA,97,212,3223"
"38,ND,NORTH DAKOTA,97,215,2713"
"23,ME,MAINE,95,149,2214"
"19,IA,IOWA,80,126,1822"
"46,SD,SOUTH DAKOTA,74,142,2024"
"09,CT,CONNECTICUT,65,100,1955"
"33,NH,NEW HAMPSHIRE,42,68,1049"
"50,VT,VERMONT,41,71,1623"
"54,WV,WEST VIRGINIA,35,54,631"
"10,DE,DELAWARE,26,57,698"
"44,RI,RHODE ISLAND,18,31,574"
"11,DC,DISTRICT OF COLUMBIA,15,23,459"
