"2002 - 2003 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO: ,35-NEW MEXICO,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,NM,NM Total Mig - US & For,30758,60648,1094555"
"97,NM,NM Total Mig - US,29296,57834,1057331"
"98,NM,NM Total Mig - Foreign,1462,2814,37225"
"35,NM,NM Non-Migrants,614354,1360124,24285244"
"48,TX,TEXAS,6014,12588,192998"
"04,AZ,ARIZONA,3582,8024,103577"
"06,CA,CALIFORNIA,3255,5972,129701"
"08,CO,COLORADO,2553,5031,88440"
"57,FR,Foreign,1462,2814,37225"
"12,FL,FLORIDA,926,1708,33629"
"53,WA,WASHINGTON,789,1422,28201"
"17,IL,ILLINOIS,691,1205,33782"
"40,OK,OKLAHOMA,682,1456,22818"
"32,NV,NEVADA,624,1208,22477"
"36,NY,NEW YORK,619,996,32237"
"49,UT,UTAH,554,1380,16270"
"51,VA,VIRGINIA,538,1054,30685"
"39,OH,OHIO,440,791,17300"
"37,NC,NORTH CAROLINA,439,819,18386"
"41,OR,OREGON,429,771,17267"
"29,MO,MISSOURI,401,776,15226"
"20,KS,KANSAS,395,851,12793"
"42,PA,PENNSYLVANIA,379,626,14536"
"13,GA,GEORGIA,372,731,14049"
"26,MI,MICHIGAN,370,646,13418"
"27,MN,MINNESOTA,317,545,13556"
"24,MD,MARYLAND,292,553,15393"
"25,MA,MASSACHUSETTS,287,440,13193"
"02,AK,ALASKA,284,610,11486"
"55,WI,WISCONSIN,280,484,9713"
"47,TN,TENNESSEE,270,483,9833"
"22,LA,LOUISIANA,263,517,8267"
"18,IN,INDIANA,256,496,9665"
"30,MT,MONTANA,242,475,6512"
"56,WY,WYOMING,236,460,7369"
"34,NJ,NEW JERSEY,229,392,9647"
"16,ID,IDAHO,203,426,7124"
"05,AR,ARKANSAS,198,426,6149"
"01,AL,ALABAMA,196,377,7457"
"19,IA,IOWA,184,336,6661"
"15,HI,HAWAII,173,381,5292"
"31,NE,NEBRASKA,173,321,4797"
"45,SC,SOUTH CAROLINA,166,322,8876"
"28,MS,MISSISSIPPI,154,282,4632"
"21,KY,KENTUCKY,142,237,4149"
"09,CT,CONNECTICUT,134,216,8686"
"46,SD,SOUTH DAKOTA,98,216,2834"
"33,NH,NEW HAMPSHIRE,83,134,2984"
"38,ND,NORTH DAKOTA,69,138,2545"
"50,VT,VERMONT,69,117,2781"
"23,ME,MAINE,68,131,2470"
"11,DC,DISTRICT OF COLUMBIA,59,91,3720"
"54,WV,WEST VIRGINIA,50,73,1337"
"44,RI,RHODE ISLAND,39,57,1020"
"10,DE,DELAWARE,30,43,1390"
