"2002 - 2003 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO: ,17-ILLINOIS,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,IL,IL Total Mig - US & For,96146,168821,4072595"
"97,IL,IL Total Mig - US,88575,158871,3934219"
"98,IL,IL Total Mig - Foreign,7571,9950,138377"
"17,IL,IL Non-Migrants,4565372,10063068,250418282"
"57,FR,Foreign,7571,9950,138377"
"06,CA,CALIFORNIA,7371,13408,371292"
"18,IN,INDIANA,6984,12575,259000"
"29,MO,MISSOURI,6567,11881,254498"
"55,WI,WISCONSIN,6153,10410,248957"
"12,FL,FLORIDA,5830,10097,252987"
"48,TX,TEXAS,5221,10337,238920"
"26,MI,MICHIGAN,4934,8009,211031"
"19,IA,IOWA,3789,6649,137177"
"39,OH,OHIO,3518,5983,171725"
"36,NY,NEW YORK,3131,4974,173248"
"04,AZ,ARIZONA,2395,4187,96660"
"13,GA,GEORGIA,2381,4570,112454"
"27,MN,MINNESOTA,2186,3897,103605"
"08,CO,COLORADO,2157,3650,94902"
"51,VA,VIRGINIA,1951,3755,99901"
"37,NC,NORTH CAROLINA,1898,3504,88839"
"47,TN,TENNESSEE,1863,3549,67140"
"42,PA,PENNSYLVANIA,1752,3162,101339"
"25,MA,MASSACHUSETTS,1403,2176,80377"
"53,WA,WASHINGTON,1395,2593,73466"
"34,NJ,NEW JERSEY,1379,2661,102887"
"21,KY,KENTUCKY,1350,2561,47835"
"20,KS,KANSAS,1054,2007,50091"
"24,MD,MARYLAND,1026,1823,57438"
"32,NV,NEVADA,924,1676,35218"
"05,AR,ARKANSAS,834,1691,25986"
"28,MS,MISSISSIPPI,810,1716,19927"
"40,OK,OKLAHOMA,753,1494,33045"
"22,LA,LOUISIANA,707,1268,30454"
"01,AL,ALABAMA,689,1412,26276"
"31,NE,NEBRASKA,681,1228,28044"
"45,SC,SOUTH CAROLINA,679,1330,26352"
"09,CT,CONNECTICUT,645,1139,50459"
"41,OR,OREGON,540,900,20723"
"49,UT,UTAH,459,981,18567"
"35,NM,NEW MEXICO,418,740,15868"
"15,HI,HAWAII,393,779,12520"
"11,DC,DISTRICT OF COLUMBIA,313,382,14771"
"46,SD,SOUTH DAKOTA,230,434,9328"
"33,NH,NEW HAMPSHIRE,208,361,9777"
"30,MT,MONTANA,200,336,5289"
"54,WV,WEST VIRGINIA,183,334,8611"
"02,AK,ALASKA,181,368,7096"
"16,ID,IDAHO,179,352,5832"
"23,ME,MAINE,172,314,5582"
"44,RI,RHODE ISLAND,170,278,6639"
"38,ND,NORTH DAKOTA,147,264,5271"
"56,WY,WYOMING,142,270,4476"
"10,DE,DELAWARE,130,258,8634"
"50,VT,VERMONT,100,148,3705"
