"2002 - 2003 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO: ,32-NEVADA,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,NV,NV Total Mig - US & For,58079,109084,2647127"
"97,NV,NV Total Mig - US,56476,106429,2606234"
"98,NV,NV Total Mig - Foreign,1603,2655,40893"
"32,NV,NV Non-Migrants,744080,1579895,37260461"
"06,CA,CALIFORNIA,21529,42164,1143977"
"04,AZ,ARIZONA,2960,5641,114167"
"48,TX,TEXAS,2446,4679,102418"
"49,UT,UTAH,2264,4947,76313"
"53,WA,WASHINGTON,2166,3945,81995"
"12,FL,FLORIDA,2053,3492,72320"
"17,IL,ILLINOIS,1850,3321,118823"
"08,CO,COLORADO,1767,3277,79113"
"36,NY,NEW YORK,1690,2903,74137"
"57,FR,Foreign,1603,2655,40893"
"41,OR,OREGON,1407,2573,49790"
"15,HI,HAWAII,1068,2063,33684"
"39,OH,OHIO,1038,1695,42062"
"26,MI,MICHIGAN,982,1691,53713"
"16,ID,IDAHO,829,1659,26476"
"35,NM,NEW MEXICO,765,1518,25687"
"42,PA,PENNSYLVANIA,721,1168,28296"
"34,NJ,NEW JERSEY,696,1277,47503"
"27,MN,MINNESOTA,659,1167,31995"
"51,VA,VIRGINIA,630,1153,32522"
"55,WI,WISCONSIN,629,1024,27081"
"13,GA,GEORGIA,564,1006,24274"
"29,MO,MISSOURI,558,1002,26917"
"18,IN,INDIANA,555,1005,23666"
"37,NC,NORTH CAROLINA,513,937,18953"
"25,MA,MASSACHUSETTS,445,710,20025"
"40,OK,OKLAHOMA,434,849,14458"
"30,MT,MONTANA,425,760,18600"
"02,AK,ALASKA,409,779,16505"
"24,MD,MARYLAND,393,714,21517"
"20,KS,KANSAS,382,718,22207"
"47,TN,TENNESSEE,346,621,22931"
"22,LA,LOUISIANA,314,610,1826"
"31,NE,NEBRASKA,288,531,12961"
"19,IA,IOWA,287,491,10531"
"56,WY,WYOMING,277,525,8058"
"28,MS,MISSISSIPPI,255,457,7800"
"09,CT,CONNECTICUT,240,400,13856"
"45,SC,SOUTH CAROLINA,231,428,10140"
"05,AR,ARKANSAS,222,413,5644"
"01,AL,ALABAMA,204,395,7469"
"21,KY,KENTUCKY,192,342,7074"
"46,SD,SOUTH DAKOTA,169,323,6085"
"33,NH,NEW HAMPSHIRE,139,240,5743"
"38,ND,NORTH DAKOTA,132,241,4026"
"23,ME,MAINE,96,162,3033"
"54,WV,WEST VIRGINIA,73,119,2206"
"44,RI,RHODE ISLAND,56,87,1774"
"11,DC,DISTRICT OF COLUMBIA,50,87,3006"
"50,VT,VERMONT,47,77,1781"
"10,DE,DELAWARE,31,43,1095"
