"2002 - 2003 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO: 10-DELAWARE,,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,DE,DE Total Mig - US & For,14923,27389,666708"
"97,DE,DE Total Mig - US,14440,26648,655731"
"98,DE,DE Total Mig - Foreign,483,741,10978"
"10,DE,DE Non-Migrants,298349,632087,16102481"
"42,PA,PENNSYLVANIA,3906,7202,181581"
"24,MD,MARYLAND,2780,5057,119969"
"34,NJ,NEW JERSEY,1580,2862,78242"
"36,NY,NEW YORK,998,1917,42316"
"12,FL,FLORIDA,680,1213,22326"
"51,VA,VIRGINIA,653,1192,36151"
"57,FR,Foreign,483,741,10978"
"06,CA,CALIFORNIA,394,737,17559"
"37,NC,NORTH CAROLINA,357,695,15055"
"48,TX,TEXAS,327,677,15500"
"13,GA,GEORGIA,228,419,9135"
"39,OH,OHIO,222,416,9803"
"25,MA,MASSACHUSETTS,189,339,9271"
"17,IL,ILLINOIS,188,330,9488"
"26,MI,MICHIGAN,146,270,7597"
"09,CT,CONNECTICUT,129,214,6352"
"45,SC,SOUTH CAROLINA,120,219,4253"
"47,TN,TENNESSEE,100,204,4520"
"08,CO,COLORADO,99,166,4810"
"04,AZ,ARIZONA,94,164,4260"
"53,WA,WASHINGTON,91,178,3489"
"54,WV,WEST VIRGINIA,82,159,3368"
"11,DC,DISTRICT OF COLUMBIA,81,120,4507"
"18,IN,INDIANA,72,141,3224"
"40,OK,OKLAHOMA,60,117,2232"
"55,WI,WISCONSIN,57,104,2840"
"21,KY,KENTUCKY,56,93,6816"
"23,ME,MAINE,55,86,2236"
"28,MS,MISSISSIPPI,55,108,1467"
"29,MO,MISSOURI,55,104,2301"
"22,LA,LOUISIANA,53,119,3261"
"27,MN,MINNESOTA,53,101,3788"
"01,AL,ALABAMA,50,94,1925"
"20,KS,KANSAS,45,92,1952"
"32,NV,NEVADA,40,67,1236"
"33,NH,NEW HAMPSHIRE,38,76,2575"
"15,HI,HAWAII,32,61,847"
"44,RI,RHODE ISLAND,32,57,1226"
"41,OR,OREGON,27,52,619"
"19,IA,IOWA,26,42,1339"
"02,AK,ALASKA,22,51,913"
"05,AR,ARKANSAS,22,48,665"
"49,UT,UTAH,22,45,670"
"30,MT,MONTANA,21,36,676"
"50,VT,VERMONT,20,29,587"
"35,NM,NEW MEXICO,18,37,604"
"38,ND,NORTH DAKOTA,15,31,332"
"46,SD,SOUTH DAKOTA,15,32,539"
"16,ID,IDAHO,14,28,398"
"31,NE,NEBRASKA,12,32,597"
"56,WY,WYOMING,9,15,313"
