"2002 - 2003 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO: ,36-NEW YORK,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,NY,NY Total Mig - US & For,144536,225523,6193957"
"97,NY,NY Total Mig - US,127917,204353,5751731"
"98,NY,NY Total Mig - Foreign,16619,21170,442226"
"36,NY,NY Non-Migrants,6807878,14275620,369783849"
"34,NJ,NEW JERSEY,20514,32965,1180575"
"57,FR,Foreign,16619,21170,442226"
"12,FL,FLORIDA,14638,24309,479202"
"06,CA,CALIFORNIA,11246,16034,645317"
"42,PA,PENNSYLVANIA,9038,14866,338511"
"25,MA,MASSACHUSETTS,8150,11661,368822"
"09,CT,CONNECTICUT,6479,9855,449409"
"51,VA,VIRGINIA,4990,8399,200464"
"37,NC,NORTH CAROLINA,4854,8431,156045"
"48,TX,TEXAS,4647,7789,206059"
"13,GA,GEORGIA,3648,6359,143889"
"24,MD,MARYLAND,3608,5726,157817"
"17,IL,ILLINOIS,3404,5176,204982"
"39,OH,OHIO,3071,5063,124750"
"26,MI,MICHIGAN,2263,3601,95179"
"45,SC,SOUTH CAROLINA,1972,3188,49611"
"08,CO,COLORADO,1961,2992,73692"
"04,AZ,ARIZONA,1734,2792,60056"
"53,WA,WASHINGTON,1649,2521,62058"
"50,VT,VERMONT,1351,2177,49464"
"11,DC,DISTRICT OF COLUMBIA,1308,1612,79085"
"47,TN,TENNESSEE,1246,2159,41528"
"33,NH,NEW HAMPSHIRE,1085,1768,42854"
"27,MN,MINNESOTA,1043,1501,44657"
"18,IN,INDIANA,1032,1779,39667"
"44,RI,RHODE ISLAND,980,1526,31905"
"29,MO,MISSOURI,977,1601,56585"
"55,WI,WISCONSIN,896,1435,34237"
"32,NV,NEVADA,821,1356,26834"
"41,OR,OREGON,778,1141,29537"
"22,LA,LOUISIANA,754,1182,23826"
"23,ME,MAINE,737,1134,23760"
"21,KY,KENTUCKY,707,1300,25246"
"01,AL,ALABAMA,702,1271,21901"
"20,KS,KANSAS,601,1106,21230"
"15,HI,HAWAII,598,1088,18351"
"10,DE,DELAWARE,544,919,21179"
"40,OK,OKLAHOMA,519,928,16091"
"49,UT,UTAH,491,876,15968"
"19,IA,IOWA,432,707,16587"
"35,NM,NEW MEXICO,413,634,13582"
"54,WV,WEST VIRGINIA,312,495,9769"
"28,MS,MISSISSIPPI,311,541,9373"
"05,AR,ARKANSAS,256,465,7963"
"02,AK,ALASKA,246,463,7798"
"31,NE,NEBRASKA,238,390,7604"
"30,MT,MONTANA,179,280,5336"
"16,ID,IDAHO,172,285,4367"
"56,WY,WYOMING,115,182,2921"
"46,SD,SOUTH DAKOTA,104,161,2871"
"38,ND,NORTH DAKOTA,103,164,3220"
