"1993 - 1994 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
",,,,,"
",,,,,AGGREGATE"
"FROM:,,ARKANSAS,NUMBER OF,NUMBER OF,TOTAL MONEY"
" ,,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"5, ,Total Outflow,26822,57955,617165"
"48,Tx,Texas,4734,10298,108228"
"29,Mo,Missouri,2584,5720,51110"
"40,Ok,Oklahoma,2384,5463,44865"
"47,Tn,Tennessee,2083,4299,52718"
"22,La,Louisiana,1738,4131,43836"
"12,Fl,Florida,1183,2411,34049"
"6,Ca,California,1120,2180,20352"
"28,Ms,Mississippi,897,2059,21374"
"17,Il,Illinois,817,1672,17450"
"13,Ga,Georgia,694,1480,18830"
"57,FR,Foreign,677,1269,12571"
"20,Ks,Kansas,615,1341,14731"
"37,NC,North Carolina,571,1302,14872"
"51,Va,Virginia,466,1012,11954"
"1,Al,Alabama,439,990,12717"
"8,Co,Colorado,438,886,9658"
"4,Az,Arizona,431,893,9447"
"18,In,Indiana,386,854,8911"
"21,Ky,Kentucky,384,879,9745"
"26,Mi,Michigan,375,817,6651"
"53,Wa,Washington,317,681,7722"
"39,Oh,Ohio,309,671,7551"
"19,Ia,Iowa,263,590,5378"
"45,SC,South Carolina,250,560,6109"
"55,Wi,Wisconsin,229,460,4912"
"32,Nv,Nevada,205,416,3753"
"35,NM,New Mexico,204,408,3964"
"36,NY,New York,202,382,4895"
"42,Pa,Pennsylvania,176,396,5794"
"31,Ne,Nebraska,160,337,3899"
"27,Mn,Minnesota,155,324,3381"
"41,Or,Oregon,152,297,3120"
"24,Md,Maryland,146,285,4074"
"49,Ut,Utah,104,276,2711"
"2,Ak,Alaska,104,223,2136"
"15,Hi,Hawaii,99,183,2081"
"34,NJ,New Jersey,83,172,2762"
"56,Wy,Wyoming,78,173,1647"
"25,Ma,Massachusetts,72,132,1651"
"30,Mt,Montana,65,150,1040"
"16,Id,Idaho,62,150,1376"
"54,WV,West Virginia,60,129,1704"
"11,DC,District of Columbia,59,77,5696"
"9,Ct,Connecticut,55,96,1039"
"46,SD,South Dakota,53,113,1039"
"10,De,Delaware,33,76,727"
"38,ND,North Dakota,32,68,742"
"23,Me,Maine,30,70,604"
"33,NH,New Hampshire,27,61,913"
"44,RI,Rhode Island,17,37,481"
"50,Vt,Vermont,5,6,195"
"5,Ar,State Non-Migrant,790070,1848183,22162903"
",,,,,"
"     ,,INTERNAL REVENUE SERVICE,,,"
" ,,STATISTICS OF INCOME,,,"
