"1993 - 1994 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
",,,,,"
",,,,,AGGREGATE"
"FROM:,,NORTH CAROLINA,NUMBER OF,NUMBER OF,TOTAL MONEY"
" ,,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"37, ,Total Outflow,79073,164947,2152639"
"51,Va,Virginia,8077,16718,212751"
"45,SC,South Carolina,7961,16333,224671"
"12,Fl,Florida,7598,15059,218234"
"13,Ga,Georgia,5964,12230,178762"
"57,FR,Foreign,4489,9575,98800"
"48,Tx,Texas,4379,9998,122325"
"47,Tn,Tennessee,3286,7084,93471"
"6,Ca,California,3218,6641,88257"
"36,NY,New York,2765,5102,67222"
"39,Oh,Ohio,2433,5203,66429"
"42,Pa,Pennsylvania,2324,4831,66784"
"24,Md,Maryland,2105,4122,54631"
"17,Il,Illinois,1596,3232,48647"
"1,Al,Alabama,1454,3346,40890"
"21,Ky,Kentucky,1371,3042,34853"
"26,Mi,Michigan,1371,2784,34862"
"54,WV,West Virginia,1323,2893,25258"
"34,NJ,New Jersey,1263,2520,38997"
"8,Co,Colorado,1095,2216,30611"
"18,In,Indiana,1076,2404,29504"
"25,Ma,Massachusetts,1046,1958,28798"
"22,La,Louisiana,1013,2203,24340"
"53,Wa,Washington,967,2042,26369"
"4,Az,Arizona,933,1938,25488"
"29,Mo,Missouri,924,1993,25686"
"15,Hi,Hawaii,702,1747,14902"
"40,Ok,Oklahoma,682,1489,14553"
"9,Ct,Connecticut,641,1200,20330"
"28,Ms,Mississippi,608,1355,15199"
"55,Wi,Wisconsin,582,1262,17864"
"20,Ks,Kansas,498,1211,15763"
"5,Ar,Arkansas,497,1155,13684"
"27,Mn,Minnesota,483,1001,14645"
"11,DC,District of Columbia,411,666,9028"
"41,Or,Oregon,388,788,11723"
"2,Ak,Alaska,376,926,8251"
"35,NM,New Mexico,354,745,9209"
"19,Ia,Iowa,332,778,10340"
"32,Nv,Nevada,329,674,14331"
"33,NH,New Hampshire,296,588,9401"
"23,Me,Maine,247,469,5513"
"10,De,Delaware,245,497,6870"
"49,Ut,Utah,236,519,5951"
"31,Ne,Nebraska,234,523,6168"
"16,Id,Idaho,186,407,4571"
"30,Mt,Montana,158,347,3932"
"44,RI,Rhode Island,145,325,4463"
"50,Vt,Vermont,134,245,2853"
"56,Wy,Wyoming,105,204,2964"
"46,SD,South Dakota,96,215,2274"
"38,ND,North Dakota,77,144,1217"
"37,NC,State Non-Migrant,2481887,5513334,79750291"
",,,,,"
"     ,,INTERNAL REVENUE SERVICE,,,"
" ,,STATISTICS OF INCOME,,,"
