"1993 - 1994 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
",,,,,"
",,,,,AGGREGATE"
"FROM:,,NORTH DAKOTA,NUMBER OF,NUMBER OF,TOTAL MONEY"
" ,,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"38, ,Total Outflow,10475,21090,251578"
"27,Mn,Minnesota,3112,5773,71140"
"46,SD,South Dakota,773,1569,17086"
"57,FR,Foreign,524,1083,9806"
"48,Tx,Texas,463,1058,11990"
"30,Mt,Montana,443,938,8659"
"8,Co,Colorado,427,780,10328"
"6,Ca,California,424,813,10848"
"4,Az,Arizona,339,606,8707"
"53,Wa,Washington,295,555,6967"
"12,Fl,Florida,247,551,10638"
"55,Wi,Wisconsin,225,465,5569"
"17,Il,Illinois,207,436,5334"
"19,Ia,Iowa,200,439,6244"
"31,Ne,Nebraska,169,366,4496"
"29,Mo,Missouri,163,332,3733"
"56,Wy,Wyoming,140,327,4139"
"37,NC,North Carolina,132,262,3086"
"51,Va,Virginia,131,299,4336"
"20,Ks,Kansas,125,256,2785"
"32,Nv,Nevada,123,242,3256"
"39,Oh,Ohio,123,290,3147"
"26,Mi,Michigan,112,208,2653"
"40,Ok,Oklahoma,111,254,3048"
"2,Ak,Alaska,105,220,2507"
"18,In,Indiana,105,236,2405"
"41,Or,Oregon,95,180,1746"
"36,NY,New York,93,189,1533"
"49,Ut,Utah,92,199,2418"
"35,NM,New Mexico,91,218,2480"
"16,Id,Idaho,88,168,2076"
"42,Pa,Pennsylvania,84,159,1771"
"13,Ga,Georgia,76,177,1793"
"22,La,Louisiana,63,139,1599"
"24,Md,Maryland,61,135,1547"
"1,Al,Alabama,59,158,1463"
"5,Ar,Arkansas,57,157,1652"
"21,Ky,Kentucky,56,132,1192"
"47,Tn,Tennessee,53,109,910"
"15,Hi,Hawaii,50,107,947"
"45,SC,South Carolina,50,116,1199"
"34,NJ,New Jersey,32,58,712"
"28,Ms,Mississippi,31,82,729"
"25,Ma,Massachusetts,30,51,643"
"9,Ct,Connecticut,24,40,540"
"54,WV,West Virginia,18,36,378"
"10,De,Delaware,14,35,331"
"23,Me,Maine,14,40,340"
"33,NH,New Hampshire,13,24,281"
"11,DC,District of Columbia,10,17,342"
"44,RI,Rhode Island,4,7,50"
"38,ND,State Non-Migrant,225225,522213,7023663"
",,,,,"
",,,,,"
"     ,,INTERNAL REVENUE SERVICE,,,"
" ,,STATISTICS OF INCOME,,,"
