"1993 - 1994 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
",,,,,"
",,,,,AGGREGATE"
"FROM:,,MAINE,NUMBER OF,NUMBER OF,TOTAL MONEY"
" ,,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"23, ,Total Outflow,15534,28975,457877"
"12,Fl,Florida,1864,3397,49587"
"25,Ma,Massachusetts,1798,2749,41941"
"33,NH,New Hampshire,1767,2973,43116"
"36,NY,New York,801,1427,94288"
"6,Ca,California,722,1397,15826"
"51,Va,Virginia,625,1302,17333"
"57,FR,Foreign,617,1066,12575"
"9,Ct,Connecticut,528,959,13180"
"48,Tx,Texas,489,1004,12915"
"37,NC,North Carolina,489,921,11218"
"42,Pa,Pennsylvania,418,852,11418"
"13,Ga,Georgia,311,642,9657"
"4,Az,Arizona,296,542,5673"
"8,Co,Colorado,295,488,5779"
"50,Vt,Vermont,270,430,5634"
"53,Wa,Washington,266,519,6574"
"34,NJ,New Jersey,253,446,8090"
"24,Md,Maryland,252,458,6489"
"45,SC,South Carolina,225,495,6222"
"39,Oh,Ohio,214,463,5849"
"47,Tn,Tennessee,181,412,4454"
"44,RI,Rhode Island,177,346,4442"
"26,Mi,Michigan,170,381,4780"
"17,Il,Illinois,158,299,4744"
"29,Mo,Missouri,150,390,3540"
"35,NM,New Mexico,146,320,3231"
"15,Hi,Hawaii,122,251,2274"
"22,La,Louisiana,121,247,3394"
"40,Ok,Oklahoma,118,266,2276"
"2,Ak,Alaska,113,206,2335"
"55,Wi,Wisconsin,110,227,3430"
"32,Nv,Nevada,110,223,2268"
"1,Al,Alabama,105,210,2982"
"41,Or,Oregon,102,185,2539"
"49,Ut,Utah,101,230,2444"
"27,Mn,Minnesota,92,177,2615"
"18,In,Indiana,92,190,2447"
"20,Ks,Kansas,81,176,1834"
"21,Ky,Kentucky,79,143,1597"
"5,Ar,Arkansas,79,181,2168"
"38,ND,North Dakota,76,209,1747"
"30,Mt,Montana,68,144,1420"
"28,Ms,Mississippi,66,160,1604"
"11,DC,District of Columbia,62,69,1158"
"19,Ia,Iowa,56,114,1212"
"54,WV,West Virginia,55,121,1754"
"16,Id,Idaho,52,119,1229"
"10,De,Delaware,52,106,1341"
"31,Ne,Nebraska,51,119,1200"
"46,SD,South Dakota,51,150,1280"
"56,Wy,Wyoming,38,74,774"
"23,Me,State Non-Migrant,437892,967762,12469959"
",,,,,"
"     ,,INTERNAL REVENUE SERVICE,,,"
" ,,STATISTICS OF INCOME,,,"
