"1993 - 1994 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
",,,,,"
",,,,,AGGREGATE"
"FROM:,,NEW HAMPSHIRE,NUMBER OF,NUMBER OF,TOTAL MONEY"
" ,,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"33, ,Total Outflow,19251,34122,603078"
"25,Ma,Massachusetts,5438,9208,188701"
"12,Fl,Florida,2001,3538,50979"
"23,Me,Maine,1554,2894,42352"
"50,Vt,Vermont,1089,1916,25835"
"36,NY,New York,871,1485,26298"
"6,Ca,California,758,1227,27307"
"9,Ct,Connecticut,559,951,19830"
"51,Va,Virginia,530,946,16053"
"48,Tx,Texas,458,912,17822"
"37,NC,North Carolina,442,804,11804"
"42,Pa,Pennsylvania,418,875,16367"
"57,FR,Foreign,395,617,9897"
"8,Co,Colorado,387,623,9532"
"4,Az,Arizona,356,645,10522"
"34,NJ,New Jersey,311,586,13198"
"13,Ga,Georgia,284,531,11997"
"53,Wa,Washington,254,416,6991"
"44,RI,Rhode Island,244,415,6863"
"45,SC,South Carolina,228,450,6541"
"24,Md,Maryland,226,400,7921"
"39,Oh,Ohio,212,415,8074"
"17,Il,Illinois,207,390,9415"
"47,Tn,Tennessee,168,358,4831"
"26,Mi,Michigan,168,380,6680"
"29,Mo,Missouri,111,212,3125"
"35,NM,New Mexico,108,171,3325"
"41,Or,Oregon,93,171,2559"
"18,In,Indiana,93,176,3108"
"32,Nv,Nevada,93,163,2490"
"27,Mn,Minnesota,90,169,3093"
"1,Al,Alabama,90,193,2977"
"55,Wi,Wisconsin,84,183,2820"
"15,Hi,Hawaii,79,135,1646"
"11,DC,District of Columbia,75,85,1559"
"49,Ut,Utah,75,111,1451"
"2,Ak,Alaska,74,125,2069"
"21,Ky,Kentucky,72,152,2079"
"40,Ok,Oklahoma,70,129,1751"
"22,La,Louisiana,65,140,1909"
"20,Ks,Kansas,58,104,1851"
"16,Id,Idaho,45,89,1523"
"30,Mt,Montana,42,73,913"
"19,Ia,Iowa,42,88,1278"
"10,De,Delaware,41,76,898"
"28,Ms,Mississippi,40,101,1160"
"56,Wy,Wyoming,33,42,744"
"5,Ar,Arkansas,33,85,1175"
"54,WV,West Virginia,29,57,525"
"31,Ne,Nebraska,25,50,674"
"46,SD,South Dakota,18,39,365"
"38,ND,North Dakota,15,21,201"
"33,NH,State Non-Migrant,416423,919223,15639020"
",,,,,"
"     ,,INTERNAL REVENUE SERVICE,,,"
" ,,STATISTICS OF INCOME,,,"
