"1993 - 1994 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
",,,,,"
",,,,,AGGREGATE"
"FROM:,,DISTRICT OF COLUMBIA,NUMBER OF,NUMBER OF,TOTAL MONEY"
" ,,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"11, ,Total Outflow,26659,47473,896593"
"24,Md,Maryland,12018,24692,375342"
"51,Va,Virginia,5342,8803,198177"
"36,NY,New York,1069,1357,39381"
"57,FR,Foreign,986,1938,44641"
"6,Ca,California,981,1366,35924"
"37,NC,North Carolina,574,1012,14991"
"12,Fl,Florida,546,834,22010"
"42,Pa,Pennsylvania,521,705,16233"
"25,Ma,Massachusetts,435,565,16820"
"48,Tx,Texas,428,715,13312"
"13,Ga,Georgia,396,605,11898"
"17,Il,Illinois,322,413,10599"
"34,NJ,New Jersey,289,371,10795"
"39,Oh,Ohio,199,293,5741"
"45,SC,South Carolina,178,327,3577"
"8,Co,Colorado,175,272,7058"
"26,Mi,Michigan,172,224,4880"
"53,Wa,Washington,165,245,5357"
"9,Ct,Connecticut,153,209,7565"
"27,Mn,Minnesota,126,171,3176"
"47,Tn,Tennessee,122,199,3029"
"4,Az,Arizona,112,163,4587"
"22,La,Louisiana,96,141,2583"
"29,Mo,Missouri,96,128,3081"
"41,Or,Oregon,85,112,2564"
"54,WV,West Virginia,81,122,2880"
"55,Wi,Wisconsin,80,112,2186"
"1,Al,Alabama,78,127,2372"
"18,In,Indiana,72,96,1477"
"35,NM,New Mexico,70,108,2073"
"10,De,Delaware,69,122,1870"
"32,Nv,Nevada,56,79,1806"
"23,Me,Maine,54,68,2176"
"28,Ms,Mississippi,51,66,955"
"44,RI,Rhode Island,46,68,1720"
"33,NH,New Hampshire,46,75,2030"
"50,Vt,Vermont,46,67,1625"
"15,Hi,Hawaii,36,64,1187"
"19,Ia,Iowa,35,54,890"
"21,Ky,Kentucky,31,43,716"
"20,Ks,Kansas,30,43,832"
"40,Ok,Oklahoma,29,40,565"
"49,Ut,Utah,25,40,817"
"2,Ak,Alaska,24,35,694"
"30,Mt,Montana,24,33,747"
"31,Ne,Nebraska,23,44,1354"
"5,Ar,Arkansas,23,34,962"
"16,Id,Idaho,18,33,615"
"56,Wy,Wyoming,11,11,291"
"46,SD,South Dakota,8,14,273"
"38,ND,North Dakota,7,15,159"
"11,DC,State Non-Migrant,210681,394014,7783509"
",,,,,"
"     ,,INTERNAL REVENUE SERVICE,,,"
" ,,STATISTICS OF INCOME,,,"
