"1994 - 1995 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,TENNESSEE,,,,"
",,,,,"
",,,,,AGGREGATE"
",,,NUMBER OF,NUMBER OF,TOTAL MONEY"
"FROM:,,,RETURNS,EXEMPTIONS,INCOME"
"47, ,Total Inflow,77631,161880,2304468"
"12,Fl,Florida,6760,14137,178362"
"13,Ga,Georgia,6130,12331,181717"
"21,Ky,Kentucky,5056,10530,124528"
"48,Tx,Texas,4490,10274,151200"
"6,Ca,California,4173,8938,138555"
"28,Ms,Mississippi,3959,7994,93351"
"1,Al,Alabama,3800,7784,111289"
"51,Va,Virginia,3783,7784,107727"
"37,NC,North Carolina,3330,6953,101981"
"17,Il,Illinois,3154,6548,103463"
"39,Oh,Ohio,3009,6175,98261"
"57,FR,Foreign,2880,5770,62078"
"26,Mi,Michigan,2714,5531,86434"
"18,In,Indiana,2216,4578,63037"
"5,Ar,Arkansas,1976,3954,48120"
"36,NY,New York,1913,3857,60372"
"45,SC,South Carolina,1787,3875,56282"
"29,Mo,Missouri,1530,3126,45434"
"22,La,Louisiana,1427,3007,41052"
"42,Pa,Pennsylvania,1398,2894,49875"
"24,Md,Maryland,989,2027,36725"
"8,Co,Colorado,907,1928,29709"
"40,Ok,Oklahoma,850,1863,22055"
"34,NJ,New Jersey,806,1638,32581"
"55,Wi,Wisconsin,735,1488,27042"
"4,Az,Arizona,734,1519,21261"
"53,Wa,Washington,676,1469,17976"
"25,Ma,Massachusetts,569,1106,22089"
"54,WV,West Virginia,564,1110,13923"
"20,Ks,Kansas,552,1277,17849"
"9,Ct,Connecticut,494,1037,29806"
"27,Mn,Minnesota,433,902,15917"
"19,Ia,Iowa,421,816,12062"
"15,Hi,Hawaii,402,1055,10992"
"32,Nv,Nevada,397,847,12387"
"35,NM,New Mexico,277,610,8299"
"41,Or,Oregon,269,583,6946"
"2,Ak,Alaska,268,665,8798"
"31,Ne,Nebraska,253,572,9161"
"23,Me,Maine,207,432,4244"
"49,Ut,Utah,205,491,6244"
"33,NH,New Hampshire,169,348,4899"
"10,De,Delaware,157,372,7421"
"11,DC,District of Columbia,118,189,5239"
"44,RI,Rhode Island,113,260,3470"
"50,Vt,Vermont,111,201,2313"
"30,Mt,Montana,108,249,2541"
"56,Wy,Wyoming,105,226,2462"
"16,Id,Idaho,104,235,3311"
"46,SD,South Dakota,77,164,1955"
"38,ND,North Dakota,76,161,1673"
"47,Tn,State Non-Migrant,1820944,4049108,60555731"
",,,,,"
"     ,,INTERNAL REVENUE SERVICE,,,"
" ,,STATISTICS OF INCOME,,,"
