"1994 - 1995 State To State Migration flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,ARIZONA,,,,"
",,,,,"
",,,,,AGGREGATE"
",,,NUMBER OF,NUMBER OF,TOTAL MONEY"
"FROM:,,,RETURNS,EXEMPTIONS,INCOME"
"4, ,Total Inflow,101506,202232,3195951"
"6,Ca,California,25875,55654,862062"
"48,Tx,Texas,5597,11618,182688"
"17,Il,Illinois,4946,9107,187771"
"8,Co,Colorado,4010,7595,112281"
"57,FR,Foreign,4005,7971,127250"
"35,NM,New Mexico,3973,9713,91217"
"36,NY,New York,3881,7153,124362"
"53,Wa,Washington,3469,6681,96810"
"12,Fl,Florida,2809,5110,84384"
"32,Nv,Nevada,2784,5443,73788"
"26,Mi,Michigan,2725,4852,85342"
"39,Oh,Ohio,2425,4291,73764"
"42,Pa,Pennsylvania,2121,3826,71239"
"27,Mn,Minnesota,2015,3555,64277"
"49,Ut,Utah,1985,4776,52362"
"55,Wi,Wisconsin,1848,3189,57383"
"41,Or,Oregon,1847,3595,53213"
"25,Ma,Massachusetts,1768,3175,57788"
"34,NJ,New Jersey,1674,3006,82929"
"18,In,Indiana,1509,2797,49063"
"29,Mo,Missouri,1484,2793,52496"
"51,Va,Virginia,1407,2787,55612"
"19,Ia,Iowa,1291,2238,36813"
"37,NC,North Carolina,1165,2394,32186"
"20,Ks,Kansas,1130,2179,34214"
"13,Ga,Georgia,1001,2007,30631"
"40,Ok,Oklahoma,984,2073,23864"
"9,Ct,Connecticut,978,1721,45178"
"31,Ne,Nebraska,887,1540,21327"
"15,Hi,Hawaii,877,1781,26266"
"24,Md,Maryland,868,1606,32166"
"16,Id,Idaho,768,1661,17570"
"47,Tn,Tennessee,728,1406,20175"
"2,Ak,Alaska,684,1417,21528"
"30,Mt,Montana,646,1151,13924"
"56,Wy,Wyoming,549,1024,14204"
"22,La,Louisiana,480,955,13432"
"28,Ms,Mississippi,476,1097,12089"
"5,Ar,Arkansas,473,947,9536"
"21,Ky,Kentucky,458,894,12158"
"46,SD,South Dakota,449,851,13852"
"1,Al,Alabama,449,934,12890"
"45,SC,South Carolina,407,809,10442"
"38,ND,North Dakota,379,662,9089"
"23,Me,Maine,353,624,7611"
"50,Vt,Vermont,230,417,5432"
"44,RI,Rhode Island,218,391,6379"
"54,WV,West Virginia,170,326,5311"
"10,De,Delaware,135,265,5829"
"11,DC,District of Columbia,117,176,3775"
"4,Az,State Non-Migrant,1312808,2991071,45042340"
",,,,,"
",,,,,"
"     ,,INTERNAL REVENUE SERVICE,,,"
" ,,STATISTICS OF INCOME,,,"
