"2002 - 2003 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,19-IOWA,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,IA,IA Total Mig - US & For,31730,57760,1179052"
"97,IA,IA Total Mig - US,31244,56957,1167772"
"98,IA,IA Total Mig - Foreign,486,803,11280"
"19,IA,IA Non-Migrants,1071523,2387583,48849321"
"17,IL,ILLINOIS,3789,6649,137177"
"31,NE,NEBRASKA,3095,5795,96960"
"27,MN,MINNESOTA,2606,4629,103073"
"29,MO,MISSOURI,2009,3796,69906"
"48,TX,TEXAS,1695,3326,58233"
"06,CA,CALIFORNIA,1593,2634,50168"
"55,WI,WISCONSIN,1445,2660,57896"
"12,FL,FLORIDA,1414,2514,73226"
"08,CO,COLORADO,1337,2136,45541"
"04,AZ,ARIZONA,1306,2260,52659"
"46,SD,SOUTH DAKOTA,1104,2105,43661"
"20,KS,KANSAS,1021,1874,38068"
"18,IN,INDIANA,560,1109,22174"
"39,OH,OHIO,530,1075,22310"
"26,MI,MICHIGAN,522,1026,22163"
"37,NC,NORTH CAROLINA,515,958,25539"
"57,FR,Foreign,486,803,11280"
"53,WA,WASHINGTON,472,800,16420"
"51,VA,VIRGINIA,438,800,18139"
"36,NY,NEW YORK,432,707,16587"
"13,GA,GEORGIA,404,771,17262"
"47,TN,TENNESSEE,379,774,14566"
"40,OK,OKLAHOMA,362,702,10644"
"42,PA,PENNSYLVANIA,360,686,16634"
"05,AR,ARKANSAS,347,700,13709"
"41,OR,OREGON,320,547,10033"
"32,NV,NEVADA,287,491,10531"
"45,SC,SOUTH CAROLINA,236,421,9005"
"21,KY,KENTUCKY,231,511,9484"
"24,MD,MARYLAND,215,372,8864"
"25,MA,MASSACHUSETTS,188,282,5456"
"35,NM,NEW MEXICO,184,336,6661"
"01,AL,ALABAMA,174,372,6639"
"22,LA,LOUISIANA,162,262,4968"
"38,ND,NORTH DAKOTA,154,306,5731"
"49,UT,UTAH,149,358,4594"
"34,NJ,NEW JERSEY,148,237,5649"
"30,MT,MONTANA,142,282,4634"
"56,WY,WYOMING,140,271,4819"
"16,ID,IDAHO,123,281,4154"
"28,MS,MISSISSIPPI,122,269,4299"
"09,CT,CONNECTICUT,96,156,5550"
"15,HI,HAWAII,78,128,1792"
"02,AK,ALASKA,77,124,2000"
"11,DC,DISTRICT OF COLUMBIA,66,67,2124"
"33,NH,NEW HAMPSHIRE,53,97,2089"
"23,ME,MAINE,45,68,1249"
"54,WV,WEST VIRGINIA,34,81,1559"
"50,VT,VERMONT,32,53,884"
"44,RI,RHODE ISLAND,27,57,950"
"10,DE,DELAWARE,26,42,1339"
