"2002 - 2003 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,46-SOUTH DAKOTA,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,SD,SD Total Mig - US & For,11161,20500,348404"
"97,SD,SD Total Mig - US,10901,20014,341990"
"98,SD,SD Total Mig - Foreign,260,486,6414"
"46,SD,SD Non-Migrants,277118,614433,11412705"
"27,MN,MINNESOTA,1692,2843,50035"
"31,NE,NEBRASKA,818,1523,22814"
"19,IA,IOWA,817,1550,25979"
"08,CO,COLORADO,720,1184,22198"
"38,ND,NORTH DAKOTA,587,1081,16163"
"06,CA,CALIFORNIA,549,915,15223"
"48,TX,TEXAS,512,1042,16836"
"04,AZ,ARIZONA,486,870,17110"
"56,WY,WYOMING,402,782,11396"
"12,FL,FLORIDA,335,617,10925"
"53,WA,WASHINGTON,303,605,9384"
"30,MT,MONTANA,272,511,9141"
"55,WI,WISCONSIN,271,517,9040"
"57,FR,Foreign,260,486,6414"
"17,IL,ILLINOIS,230,434,9328"
"20,KS,KANSAS,230,429,7422"
"29,MO,MISSOURI,208,412,5929"
"32,NV,NEVADA,169,323,6085"
"51,VA,VIRGINIA,166,312,7038"
"40,OK,OKLAHOMA,148,303,5008"
"41,OR,OREGON,145,235,3973"
"37,NC,NORTH CAROLINA,123,224,3490"
"39,OH,OHIO,115,231,4369"
"16,ID,IDAHO,112,211,3309"
"47,TN,TENNESSEE,109,204,3969"
"42,PA,PENNSYLVANIA,108,209,3417"
"13,GA,GEORGIA,104,195,3735"
"36,NY,NEW YORK,104,161,2871"
"18,IN,INDIANA,98,193,3207"
"35,NM,NEW MEXICO,98,216,2834"
"02,AK,ALASKA,89,190,3448"
"26,MI,MICHIGAN,85,167,2660"
"49,UT,UTAH,80,167,2851"
"05,AR,ARKANSAS,72,155,2557"
"24,MD,MARYLAND,60,113,2298"
"45,SC,SOUTH CAROLINA,58,107,2336"
"21,KY,KENTUCKY,57,107,2039"
"01,AL,ALABAMA,51,114,1684"
"34,NJ,NEW JERSEY,46,64,1414"
"28,MS,MISSISSIPPI,44,100,1071"
"22,LA,LOUISIANA,42,74,1177"
"25,MA,MASSACHUSETTS,33,54,1177"
"15,HI,HAWAII,30,53,926"
"09,CT,CONNECTICUT,24,45,628"
"11,DC,DISTRICT OF COLUMBIA,19,26,850"
"23,ME,MAINE,18,32,398"
"10,DE,DELAWARE,15,32,539"
"50,VT,VERMONT,14,27,471"
"54,WV,WEST VIRGINIA,13,18,488"
"33,NH,NEW HAMPSHIRE,11,19,469"
"44,RI,RHODE ISLAND,9,18,281"
