"2004 - 2005 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 26-MICHIGAN,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,MI,MI Total Mig - US & For,54980,104534,2487772"
"97,MI,MI Total Mig - US,50847,98544,2378215"
"98,MI,MI Total Mig - Foreign,4133,5990,109557"
"26,MI,MI Non-Migrants,3620677,7999736,194728424"
"12,FL,FLORIDA,5357,9351,204252"
"39,OH,OHIO,4905,9514,249540"
"17,IL,ILLINOIS,4372,8370,267786"
"57,FR,Foreign,4133,5990,109557"
"6,CA,CALIFORNIA,3680,7035,169060"
"18,IN,INDIANA,3582,7390,172625"
"48,TX,TEXAS,2668,5696,122815"
"55,WI,WISCONSIN,1987,3839,93467"
"36,NY,NEW YORK,1953,3600,94398"
"37,NC,NORTH CAROLINA,1445,2832,59676"
"13,GA,GEORGIA,1432,2974,63559"
"4,AZ,ARIZONA,1378,2463,57411"
"47,TN,TENNESSEE,1307,2631,53112"
"51,VA,VIRGINIA,1293,2559,63080"
"42,PA,PENNSYLVANIA,1237,2343,67425"
"8,CO,COLORADO,1117,2034,45276"
"29,MO,MISSOURI,973,1998,47166"
"34,NJ,NEW JERSEY,888,1786,59346"
"27,MN,MINNESOTA,876,1672,44539"
"21,KY,KENTUCKY,810,1675,35696"
"53,WA,WASHINGTON,807,1631,32637"
"25,MA,MASSACHUSETTS,725,1200,38095"
"24,MD,MARYLAND,696,1323,42511"
"32,NV,NEVADA,563,1083,20868"
"45,SC,SOUTH CAROLINA,550,1097,23058"
"1,AL,ALABAMA,523,1132,17826"
"19,IA,IOWA,442,930,18757"
"20,KS,KANSAS,408,872,16888"
"40,OK,OKLAHOMA,401,787,12632"
"9,CT,CONNECTICUT,385,780,30682"
"28,MS,MISSISSIPPI,371,749,10633"
"5,AR,ARKANSAS,362,726,10274"
"41,OR,OREGON,351,651,15274"
"22,LA,LOUISIANA,327,643,12152"
"49,UT,UTAH,284,671,11900"
"31,NE,NEBRASKA,246,489,9229"
"15,HI,HAWAII,216,397,6944"
"35,NM,NEW MEXICO,216,403,8226"
"2,AK,ALASKA,207,412,7482"
"54,WV,WEST VIRGINIA,207,417,9490"
"11,DC,DISTRICT OF COLUMBIA,154,201,6962"
"30,MT,MONTANA,143,246,4281"
"33,NH,NEW HAMPSHIRE,138,274,6722"
"23,ME,MAINE,126,222,4163"
"10,DE,DELAWARE,120,243,7110"
"16,ID,IDAHO,117,237,3777"
"44,RI,RHODE ISLAND,114,232,6206"
"56,WY,WYOMING,110,202,3488"
"46,SD,SOUTH DAKOTA,108,213,3464"
"38,ND,NORTH DAKOTA,95,187,3052"
"50,VT,VERMONT,75,132,3203"
