"2004 - 2005 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 21-KENTUCKY,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,KY,KY Total Mig - US & For,44162,89400,1695252"
"97,KY,KY Total Mig - US,42112,85957,1655390"
"98,KY,KY Total Mig - Foreign,2050,3443,39862"
"21,KY,KY Non-Migrants,1401084,3107603,64610062"
"39,OH,OHIO,6619,12369,247422"
"18,IN,INDIANA,4895,9501,225182"
"47,TN,TENNESSEE,4161,8980,131585"
"12,FL,FLORIDA,3207,6117,118576"
"17,IL,ILLINOIS,2092,4245,86262"
"57,FR,Foreign,2050,3443,39862"
"48,TX,TEXAS,1989,4433,78115"
"6,CA,CALIFORNIA,1720,3519,68200"
"13,GA,GEORGIA,1534,3370,62047"
"26,MI,MICHIGAN,1302,2690,55508"
"37,NC,NORTH CAROLINA,1264,2667,51045"
"51,VA,VIRGINIA,1229,2588,52013"
"36,NY,NEW YORK,929,1885,39320"
"42,PA,PENNSYLVANIA,836,1720,37723"
"29,MO,MISSOURI,801,1627,28679"
"54,WV,WEST VIRGINIA,769,1588,28050"
"1,AL,ALABAMA,715,1460,25506"
"8,CO,COLORADO,680,1581,25864"
"45,SC,SOUTH CAROLINA,599,1222,21231"
"22,LA,LOUISIANA,564,1359,18023"
"4,AZ,ARIZONA,492,981,18252"
"55,WI,WISCONSIN,436,894,19062"
"24,MD,MARYLAND,413,835,20228"
"34,NJ,NEW JERSEY,405,888,27855"
"53,WA,WASHINGTON,395,870,14479"
"20,KS,KANSAS,393,961,13554"
"28,MS,MISSISSIPPI,360,718,12605"
"40,OK,OKLAHOMA,330,740,10328"
"5,AR,ARKANSAS,312,720,11172"
"25,MA,MASSACHUSETTS,273,500,12962"
"27,MN,MINNESOTA,246,479,9293"
"32,NV,NEVADA,230,442,8683"
"19,IA,IOWA,227,502,10018"
"41,OR,OREGON,179,367,5228"
"9,CT,CONNECTICUT,167,317,11357"
"35,NM,NEW MEXICO,154,300,5475"
"49,UT,UTAH,142,315,5623"
"2,AK,ALASKA,141,331,4514"
"15,HI,HAWAII,133,337,3885"
"33,NH,NEW HAMPSHIRE,100,204,3619"
"23,ME,MAINE,97,181,3400"
"31,NE,NEBRASKA,90,183,2753"
"16,ID,IDAHO,80,169,3124"
"30,MT,MONTANA,71,158,2751"
"46,SD,SOUTH DAKOTA,55,108,2774"
"11,DC,DISTRICT OF COLUMBIA,54,79,2403"
"10,DE,DELAWARE,52,103,2717"
"44,RI,RHODE ISLAND,51,102,2288"
"56,WY,WYOMING,49,96,1381"
"50,VT,VERMONT,43,78,1437"
"38,ND,NORTH DAKOTA,37,78,1822"
