"2004 - 2005 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 27-MINNESOTA,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,MN,MN Total Mig - US & For,43722,77710,1883562"
"97,MN,MN Total Mig - US,41288,74502,1844368"
"98,MN,MN Total Mig - Foreign,2434,3208,39194"
"27,MN,MN Non-Migrants,1907225,4166736,114418965"
"55,WI,WISCONSIN,7170,11294,261042"
"38,ND,NORTH DAKOTA,3524,5856,119224"
"6,CA,CALIFORNIA,3000,5565,154877"
"17,IL,ILLINOIS,2507,4996,146749"
"19,IA,IOWA,2447,4237,97473"
"57,FR,Foreign,2434,3208,39194"
"48,TX,TEXAS,2005,4339,87424"
"46,SD,SOUTH DAKOTA,1609,2730,51956"
"12,FL,FLORIDA,1532,2706,70208"
"4,AZ,ARIZONA,1273,2271,71550"
"26,MI,MICHIGAN,1264,2332,67184"
"8,CO,COLORADO,1244,2282,64570"
"36,NY,NEW YORK,979,1699,50301"
"53,WA,WASHINGTON,880,1665,39014"
"39,OH,OHIO,821,1562,43670"
"29,MO,MISSOURI,751,1358,35516"
"18,IN,INDIANA,709,1428,34140"
"31,NE,NEBRASKA,658,1244,26670"
"13,GA,GEORGIA,634,1311,32233"
"37,NC,NORTH CAROLINA,599,1123,28701"
"51,VA,VIRGINIA,580,1136,32235"
"42,PA,PENNSYLVANIA,531,1002,31316"
"25,MA,MASSACHUSETTS,477,844,30509"
"20,KS,KANSAS,467,901,22787"
"41,OR,OREGON,441,806,16200"
"32,NV,NEVADA,424,759,14118"
"34,NJ,NEW JERSEY,418,782,27595"
"47,TN,TENNESSEE,378,726,19403"
"30,MT,MONTANA,367,658,11398"
"24,MD,MARYLAND,317,597,15842"
"40,OK,OKLAHOMA,279,551,10586"
"49,UT,UTAH,271,600,13073"
"2,AK,ALASKA,235,440,9522"
"35,NM,NEW MEXICO,220,409,8738"
"22,LA,LOUISIANA,218,425,6938"
"45,SC,SOUTH CAROLINA,200,366,7070"
"5,AR,ARKANSAS,199,386,7949"
"21,KY,KENTUCKY,195,375,8512"
"9,CT,CONNECTICUT,192,383,17111"
"15,HI,HAWAII,162,268,5123"
"16,ID,IDAHO,160,323,5592"
"1,AL,ALABAMA,156,339,5677"
"56,WY,WYOMING,152,283,6028"
"28,MS,MISSISSIPPI,149,294,3504"
"11,DC,DISTRICT OF COLUMBIA,108,151,6204"
"33,NH,NEW HAMPSHIRE,102,193,6618"
"23,ME,MAINE,79,146,2850"
"44,RI,RHODE ISLAND,63,116,2900"
"50,VT,VERMONT,56,87,2392"
"10,DE,DELAWARE,43,79,1760"
"54,WV,WEST VIRGINIA,43,79,2315"
