"2004 - 2005 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 13-GEORGIA,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,GA,GA Total Mig - US & For,137391,264373,5249118"
"97,GA,GA Total Mig - US,116097,238766,5025893"
"98,GA,GA Total Mig - Foreign,21294,25607,223225"
"13,GA,GA Non-Migrants,2867203,6507358,150022223"
"57,FR,Foreign,21294,25607,223225"
"12,FL,FLORIDA,18910,37598,771335"
"36,NY,NEW YORK,8195,17126,314838"
"1,AL,ALABAMA,7141,14343,257703"
"6,CA,CALIFORNIA,6858,14862,329539"
"37,NC,NORTH CAROLINA,6718,13679,285444"
"48,TX,TEXAS,6556,14174,316483"
"47,TN,TENNESSEE,6179,12420,246582"
"45,SC,SOUTH CAROLINA,6080,11896,235055"
"51,VA,VIRGINIA,4533,9456,211547"
"39,OH,OHIO,3655,7134,159232"
"17,IL,ILLINOIS,3482,7277,173571"
"34,NJ,NEW JERSEY,3275,7053,179622"
"26,MI,MICHIGAN,2871,5777,122496"
"42,PA,PENNSYLVANIA,2789,5524,138982"
"24,MD,MARYLAND,2477,5062,120008"
"22,LA,LOUISIANA,2187,4633,85199"
"25,MA,MASSACHUSETTS,1958,3999,102849"
"28,MS,MISSISSIPPI,1790,3667,56042"
"18,IN,INDIANA,1787,3514,80915"
"21,KY,KENTUCKY,1712,3784,65467"
"8,CO,COLORADO,1508,3197,73751"
"29,MO,MISSOURI,1361,2830,60576"
"9,CT,CONNECTICUT,1334,2865,76784"
"53,WA,WASHINGTON,1302,2877,62486"
"4,AZ,ARIZONA,1172,2464,52093"
"55,WI,WISCONSIN,916,1913,48859"
"27,MN,MINNESOTA,837,1716,40028"
"40,OK,OKLAHOMA,831,1793,26615"
"20,KS,KANSAS,809,1926,43834"
"5,AR,ARKANSAS,674,1485,26212"
"32,NV,NEVADA,565,1186,32649"
"15,HI,HAWAII,466,1148,16610"
"54,WV,WEST VIRGINIA,453,880,16626"
"41,OR,OREGON,409,799,16988"
"19,IA,IOWA,400,821,18507"
"31,NE,NEBRASKA,396,821,16984"
"49,UT,UTAH,381,906,15866"
"35,NM,NEW MEXICO,357,713,13617"
"10,DE,DELAWARE,344,717,16971"
"11,DC,DISTRICT OF COLUMBIA,344,543,17035"
"44,RI,RHODE ISLAND,323,649,12542"
"2,AK,ALASKA,310,732,11323"
"33,NH,NEW HAMPSHIRE,310,607,17046"
"23,ME,MAINE,290,565,10151"
"16,ID,IDAHO,169,352,5370"
"30,MT,MONTANA,160,275,5202"
"50,VT,VERMONT,156,268,5804"
"56,WY,WYOMING,135,255,4765"
"46,SD,SOUTH DAKOTA,123,278,4899"
"38,ND,NORTH DAKOTA,109,207,2792"
