"2004 - 2005 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 55-WISCONSIN,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,WI,WI Total Mig - US & For,43952,83293,1992192"
"97,WI,WI Total Mig - US,42171,80809,1960891"
"98,WI,WI Total Mig - Foreign,1781,2484,31301"
"55,WI,WI Non-Migrants,2117946,4578921,113973160"
"17,IL,ILLINOIS,9167,18131,426927"
"27,MN,MINNESOTA,7064,13059,334859"
"26,MI,MICHIGAN,2560,4663,104850"
"6,CA,CALIFORNIA,2437,4695,123451"
"12,FL,FLORIDA,2066,3654,85166"
"57,FR,Foreign,1781,2484,31301"
"48,TX,TEXAS,1593,3324,69992"
"19,IA,IOWA,1292,2404,56985"
"4,AZ,ARIZONA,1104,2023,46172"
"18,IN,INDIANA,1012,2004,47021"
"8,CO,COLORADO,997,1899,39988"
"39,OH,OHIO,951,1796,54976"
"36,NY,NEW YORK,873,1547,40269"
"37,NC,NORTH CAROLINA,704,1333,28271"
"29,MO,MISSOURI,693,1437,34087"
"51,VA,VIRGINIA,683,1365,32011"
"13,GA,GEORGIA,677,1350,30830"
"53,WA,WASHINGTON,652,1195,27684"
"42,PA,PENNSYLVANIA,613,1285,37108"
"47,TN,TENNESSEE,500,997,24778"
"32,NV,NEVADA,411,787,16464"
"25,MA,MASSACHUSETTS,369,648,19305"
"20,KS,KANSAS,364,748,14974"
"34,NJ,NEW JERSEY,360,709,35071"
"41,OR,OREGON,317,626,12241"
"21,KY,KENTUCKY,302,613,12111"
"31,NE,NEBRASKA,291,540,15642"
"24,MD,MARYLAND,288,529,16852"
"40,OK,OKLAHOMA,262,541,10306"
"5,AR,ARKANSAS,257,514,9205"
"45,SC,SOUTH CAROLINA,257,518,10902"
"49,UT,UTAH,256,538,10182"
"1,AL,ALABAMA,254,504,11615"
"38,ND,NORTH DAKOTA,240,445,9454"
"9,CT,CONNECTICUT,239,516,24561"
"28,MS,MISSISSIPPI,239,491,5525"
"46,SD,SOUTH DAKOTA,230,437,10882"
"22,LA,LOUISIANA,204,406,6994"
"30,MT,MONTANA,184,330,5641"
"35,NM,NEW MEXICO,180,329,7788"
"2,AK,ALASKA,176,320,6158"
"15,HI,HAWAII,142,252,4974"
"16,ID,IDAHO,124,265,5702"
"33,NH,NEW HAMPSHIRE,102,207,5198"
"56,WY,WYOMING,94,149,3981"
"11,DC,DISTRICT OF COLUMBIA,89,112,9716"
"23,ME,MAINE,82,164,4147"
"54,WV,WEST VIRGINIA,72,146,3355"
"44,RI,RHODE ISLAND,52,90,2217"
"50,VT,VERMONT,49,75,1964"
"10,DE,DELAWARE,47,99,2338"
