"2004 - 2005 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 47-TENNESSEE,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,TN,TN Total Mig - US & For,77557,156854,3257623"
"97,TN,TN Total Mig - US,75213,152838,3203177"
"98,TN,TN Total Mig - Foreign,2344,4016,54446"
"47,TN,TN Non-Migrants,2052620,4527181,97627074"
"12,FL,FLORIDA,7725,15510,307835"
"13,GA,GEORGIA,6181,12604,302825"
"21,KY,KENTUCKY,5375,10766,174870"
"28,MS,MISSISSIPPI,4624,9154,147742"
"48,TX,TEXAS,3994,8510,185107"
"6,CA,CALIFORNIA,3770,8047,176714"
"1,AL,ALABAMA,3500,7074,137540"
"37,NC,NORTH CAROLINA,3463,7114,144200"
"51,VA,VIRGINIA,3426,6745,143455"
"17,IL,ILLINOIS,2982,6115,151695"
"39,OH,OHIO,2956,5795,142326"
"26,MI,MICHIGAN,2711,5603,109441"
"57,FR,Foreign,2344,4016,54446"
"18,IN,INDIANA,2217,4405,84071"
"36,NY,NEW YORK,2061,4030,85906"
"5,AR,ARKANSAS,1881,3777,67875"
"45,SC,SOUTH CAROLINA,1598,3178,67834"
"29,MO,MISSOURI,1481,2910,54480"
"42,PA,PENNSYLVANIA,1362,2751,70142"
"22,LA,LOUISIANA,1225,2538,47963"
"24,MD,MARYLAND,968,1969,48151"
"8,CO,COLORADO,936,1960,42477"
"4,AZ,ARIZONA,917,1864,48491"
"34,NJ,NEW JERSEY,889,1849,51184"
"55,WI,WISCONSIN,836,1800,49913"
"53,WA,WASHINGTON,823,1753,46222"
"40,OK,OKLAHOMA,733,1556,25855"
"25,MA,MASSACHUSETTS,649,1245,30030"
"20,KS,KANSAS,597,1408,26158"
"54,WV,WEST VIRGINIA,534,1023,19431"
"27,MN,MINNESOTA,498,1022,23643"
"32,NV,NEVADA,490,1010,27090"
"19,IA,IOWA,427,817,16360"
"9,CT,CONNECTICUT,382,740,24058"
"41,OR,OREGON,348,740,14556"
"35,NM,NEW MEXICO,265,534,12570"
"31,NE,NEBRASKA,263,537,16461"
"15,HI,HAWAII,253,562,8314"
"49,UT,UTAH,224,493,7756"
"2,AK,ALASKA,215,499,7467"
"33,NH,NEW HAMPSHIRE,204,409,8625"
"23,ME,MAINE,200,417,7371"
"16,ID,IDAHO,154,347,5957"
"10,DE,DELAWARE,148,311,7608"
"30,MT,MONTANA,127,238,3228"
"44,RI,RHODE ISLAND,125,265,4880"
"11,DC,DISTRICT OF COLUMBIA,108,143,4778"
"46,SD,SOUTH DAKOTA,107,190,3905"
"50,VT,VERMONT,91,188,2754"
"56,WY,WYOMING,86,157,3618"
"38,ND,NORTH DAKOTA,84,166,2248"
