"2004 - 2005 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 23-MAINE,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,ME,ME Total Mig - US & For,16060,28960,717886"
"97,ME,ME Total Mig - US,15339,27817,697209"
"98,ME,ME Total Mig - Foreign,721,1143,20677"
"23,ME,ME Non-Migrants,490359,1023358,23201346"
"25,MA,MASSACHUSETTS,2930,5249,155394"
"33,NH,NEW HAMPSHIRE,2129,3686,86852"
"12,FL,FLORIDA,1424,2523,46048"
"36,NY,NEW YORK,976,1664,56000"
"9,CT,CONNECTICUT,784,1432,41879"
"57,FR,Foreign,721,1143,20677"
"6,CA,CALIFORNIA,715,1288,35649"
"51,VA,VIRGINIA,549,1148,25918"
"42,PA,PENNSYLVANIA,421,767,20340"
"34,NJ,NEW JERSEY,394,711,24280"
"48,TX,TEXAS,382,779,15203"
"37,NC,NORTH CAROLINA,350,682,10910"
"50,VT,VERMONT,347,518,13146"
"44,RI,RHODE ISLAND,337,603,13346"
"24,MD,MARYLAND,272,540,17376"
"8,CO,COLORADO,242,412,9778"
"39,OH,OHIO,237,469,9567"
"13,GA,GEORGIA,234,466,11441"
"4,AZ,ARIZONA,230,409,8310"
"53,WA,WASHINGTON,214,418,8281"
"26,MI,MICHIGAN,184,314,7004"
"17,IL,ILLINOIS,169,320,10233"
"45,SC,SOUTH CAROLINA,150,271,4552"
"47,TN,TENNESSEE,118,235,3959"
"27,MN,MINNESOTA,110,194,5172"
"29,MO,MISSOURI,99,205,4186"
"41,OR,OREGON,97,146,3066"
"55,WI,WISCONSIN,92,182,4729"
"22,LA,LOUISIANA,90,174,3728"
"18,IN,INDIANA,88,182,3699"
"32,NV,NEVADA,81,148,2445"
"21,KY,KENTUCKY,78,140,3004"
"2,AK,ALASKA,75,138,2917"
"40,OK,OKLAHOMA,65,135,2411"
"35,NM,NEW MEXICO,55,94,1708"
"15,HI,HAWAII,52,107,3182"
"20,KS,KANSAS,52,99,2032"
"49,UT,UTAH,51,108,1602"
"1,AL,ALABAMA,46,105,1302"
"28,MS,MISSISSIPPI,44,111,1876"
"11,DC,DISTRICT OF COLUMBIA,43,53,3039"
"10,DE,DELAWARE,42,77,1957"
"5,AR,ARKANSAS,41,72,1287"
"16,ID,IDAHO,40,63,1348"
"19,IA,IOWA,38,67,1049"
"31,NE,NEBRASKA,38,76,1537"
"54,WV,WEST VIRGINIA,37,75,1462"
"30,MT,MONTANA,36,59,968"
"46,SD,SOUTH DAKOTA,29,44,883"
"56,WY,WYOMING,21,37,668"
"38,ND,NORTH DAKOTA,11,22,486"
