"2004 - 2005 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 53-WASHINGTON,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,WA,WA Total Mig - US & For,86667,164294,4064123"
"97,WA,WA Total Mig - US,81217,155005,3908237"
"98,WA,WA Total Mig - Foreign,5450,9289,155886"
"53,WA,WA Non-Migrants,2193776,4742554,126083917"
"6,CA,CALIFORNIA,18686,37075,1068576"
"41,OR,OREGON,11499,21888,533699"
"57,FR,Foreign,5450,9289,155886"
"48,TX,TEXAS,3994,7957,190621"
"16,ID,IDAHO,3611,7012,128427"
"4,AZ,ARIZONA,3264,6015,142596"
"12,FL,FLORIDA,2716,4955,114163"
"8,CO,COLORADO,2421,4599,123928"
"32,NV,NEVADA,2048,3878,86780"
"2,AK,ALASKA,1859,3437,79897"
"36,NY,NEW YORK,1813,2996,111422"
"30,MT,MONTANA,1791,3143,56783"
"17,IL,ILLINOIS,1764,3087,93821"
"51,VA,VIRGINIA,1544,3192,82715"
"49,UT,UTAH,1498,3330,61117"
"15,HI,HAWAII,1497,3057,64967"
"13,GA,GEORGIA,1448,3019,68468"
"37,NC,NORTH CAROLINA,1223,2451,51909"
"26,MI,MICHIGAN,1188,2127,60075"
"39,OH,OHIO,1151,1929,50513"
"27,MN,MINNESOTA,1103,1898,48938"
"42,PA,PENNSYLVANIA,1065,1863,54514"
"25,MA,MASSACHUSETTS,1051,1709,62722"
"55,WI,WISCONSIN,901,1528,40560"
"29,MO,MISSOURI,898,1745,39556"
"24,MD,MARYLAND,849,1569,45232"
"35,NM,NEW MEXICO,741,1379,32247"
"34,NJ,NEW JERSEY,702,1286,46571"
"18,IN,INDIANA,678,1189,29679"
"40,OK,OKLAHOMA,671,1377,22213"
"47,TN,TENNESSEE,651,1204,26206"
"45,SC,SOUTH CAROLINA,642,1312,27792"
"20,KS,KANSAS,641,1410,30942"
"22,LA,LOUISIANA,620,1218,20664"
"19,IA,IOWA,513,935,25022"
"9,CT,CONNECTICUT,498,888,28121"
"31,NE,NEBRASKA,454,872,16765"
"1,AL,ALABAMA,407,807,18454"
"56,WY,WYOMING,402,731,14012"
"21,KY,KENTUCKY,373,748,13465"
"38,ND,NORTH DAKOTA,317,559,10127"
"5,AR,ARKANSAS,312,573,10352"
"28,MS,MISSISSIPPI,300,607,10458"
"46,SD,SOUTH DAKOTA,286,534,8063"
"23,ME,MAINE,240,468,9079"
"33,NH,NEW HAMPSHIRE,222,342,10589"
"11,DC,DISTRICT OF COLUMBIA,184,253,13814"
"50,VT,VERMONT,142,221,5514"
"54,WV,WEST VIRGINIA,132,231,5347"
"44,RI,RHODE ISLAND,125,256,7147"
"10,DE,DELAWARE,82,146,3594"
