"2004 - 2005 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 06-CALIFORNIA,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,CA,CA Total Mig - US & For,229348,389314,10149736"
"97,CA,CA Total Mig - US,203466,351509,9472951"
"98,CA,CA Total Mig - Foreign,25882,37805,676785"
"6,CA,CA Non-Migrants,11703701,26476088,708376010"
"57,FR,Foreign,25882,37805,676785"
"48,TX,TEXAS,16459,30769,757395"
"36,NY,NEW YORK,13575,19746,808788"
"53,WA,WASHINGTON,12854,22864,570442"
"4,AZ,ARIZONA,12118,22177,493790"
"32,NV,NEVADA,11106,20415,439788"
"12,FL,FLORIDA,10463,17610,451339"
"17,IL,ILLINOIS,9115,15207,542840"
"8,CO,COLORADO,7950,13693,373965"
"41,OR,OREGON,7908,13875,301184"
"51,VA,VIRGINIA,6983,12934,355440"
"25,MA,MASSACHUSETTS,6840,9997,380943"
"42,PA,PENNSYLVANIA,5394,8418,305057"
"34,NJ,NEW JERSEY,5291,9164,366780"
"39,OH,OHIO,5091,8157,251309"
"26,MI,MICHIGAN,5045,8272,216966"
"15,HI,HAWAII,4717,8549,175677"
"13,GA,GEORGIA,4635,8516,212972"
"37,NC,NORTH CAROLINA,4546,8524,179063"
"49,UT,UTAH,4151,8420,156513"
"24,MD,MARYLAND,3735,6454,202900"
"27,MN,MINNESOTA,3348,5271,168120"
"29,MO,MISSOURI,3161,5362,135164"
"18,IN,INDIANA,2799,4578,117836"
"55,WI,WISCONSIN,2680,4253,173632"
"35,NM,NEW MEXICO,2518,4485,100803"
"9,CT,CONNECTICUT,2346,3757,186951"
"40,OK,OKLAHOMA,2244,4143,73342"
"47,TN,TENNESSEE,2183,3895,76973"
"22,LA,LOUISIANA,2117,3747,73219"
"16,ID,IDAHO,2024,3774,67762"
"20,KS,KANSAS,1932,3586,73318"
"19,IA,IOWA,1621,2665,55694"
"45,SC,SOUTH CAROLINA,1565,2817,60441"
"31,NE,NEBRASKA,1372,2508,46892"
"2,AK,ALASKA,1268,2273,43414"
"1,AL,ALABAMA,1254,2276,44411"
"21,KY,KENTUCKY,1240,2253,47613"
"30,MT,MONTANA,1225,1976,35499"
"5,AR,ARKANSAS,1221,2247,37859"
"28,MS,MISSISSIPPI,1082,2098,35390"
"11,DC,DISTRICT OF COLUMBIA,1074,1390,66485"
"33,NH,NEW HAMPSHIRE,922,1438,49574"
"44,RI,RHODE ISLAND,759,1189,31599"
"23,ME,MAINE,683,1014,27313"
"56,WY,WYOMING,633,1084,20251"
"46,SD,SOUTH DAKOTA,545,968,19821"
"38,ND,NORTH DAKOTA,468,818,14605"
"50,VT,VERMONT,466,631,14953"
"10,DE,DELAWARE,387,640,18455"
"54,WV,WEST VIRGINIA,353,612,12409"
