"2004 - 2005 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 20-KANSAS,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,KS,KS Total Mig - US & For,34838,70705,1477344"
"97,KS,KS Total Mig - US,33153,67776,1441882"
"98,KS,KS Total Mig - Foreign,1685,2929,35462"
"20,KS,KS Non-Migrants,949033,2144474,48727496"
"29,MO,MISSOURI,8736,15954,344305"
"48,TX,TEXAS,2941,6528,159190"
"40,OK,OKLAHOMA,2157,4631,68355"
"6,CA,CALIFORNIA,2117,4596,83617"
"57,FR,Foreign,1685,2929,35462"
"8,CO,COLORADO,1590,3269,56471"
"31,NE,NEBRASKA,1360,2721,54439"
"17,IL,ILLINOIS,1065,2244,56974"
"12,FL,FLORIDA,1029,1981,45310"
"19,IA,IOWA,862,1664,33734"
"4,AZ,ARIZONA,841,1706,37413"
"13,GA,GEORGIA,619,1480,30587"
"51,VA,VIRGINIA,575,1373,33541"
"37,NC,NORTH CAROLINA,560,1297,29627"
"5,AR,ARKANSAS,539,1130,19287"
"53,WA,WASHINGTON,537,1142,22994"
"36,NY,NEW YORK,527,1131,24864"
"39,OH,OHIO,492,1000,24049"
"27,MN,MINNESOTA,440,845,21484"
"26,MI,MICHIGAN,418,812,17013"
"42,PA,PENNSYLVANIA,368,772,19027"
"47,TN,TENNESSEE,366,780,18939"
"55,WI,WISCONSIN,363,749,17561"
"18,IN,INDIANA,357,766,18110"
"22,LA,LOUISIANA,341,720,12452"
"32,NV,NEVADA,312,680,10972"
"35,NM,NEW MEXICO,303,663,10067"
"21,KY,KENTUCKY,300,749,12664"
"34,NJ,NEW JERSEY,268,549,16881"
"24,MD,MARYLAND,237,514,42783"
"41,OR,OREGON,237,453,8689"
"1,AL,ALABAMA,230,511,9458"
"45,SC,SOUTH CAROLINA,213,473,9866"
"46,SD,SOUTH DAKOTA,199,374,6060"
"49,UT,UTAH,184,437,6305"
"25,MA,MASSACHUSETTS,178,348,8453"
"28,MS,MISSISSIPPI,171,386,4308"
"15,HI,HAWAII,151,325,5496"
"56,WY,WYOMING,133,263,4408"
"9,CT,CONNECTICUT,120,257,7137"
"16,ID,IDAHO,116,263,4352"
"2,AK,ALASKA,107,244,4284"
"30,MT,MONTANA,105,212,3001"
"38,ND,NORTH DAKOTA,90,161,3049"
"54,WV,WEST VIRGINIA,70,142,2486"
"23,ME,MAINE,58,116,2565"
"33,NH,NEW HAMPSHIRE,57,133,2210"
"44,RI,RHODE ISLAND,35,74,1631"
"11,DC,DISTRICT OF COLUMBIA,34,55,2065"
"10,DE,DELAWARE,28,69,2743"
"50,VT,VERMONT,17,34,607"
