"2004 - 2005 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 44-RHODEISLAND,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,RI,RI Total Mig - US & For,13160,22451,613410"
"97,RI,RI Total Mig - US,12467,21332,596723"
"98,RI,RI Total Mig - Foreign,693,1119,16687"
"44,RI,RI Non-Migrants,390552,801625,21722495"
"25,MA,MASSACHUSETTS,4459,7286,208483"
"36,NY,NEW YORK,1185,1964,46576"
"9,CT,CONNECTICUT,974,1534,63714"
"12,FL,FLORIDA,913,1571,35219"
"57,FR,Foreign,693,1119,16687"
"6,CA,CALIFORNIA,635,1191,33536"
"34,NJ,NEW JERSEY,400,689,20887"
"51,VA,VIRGINIA,380,823,20483"
"42,PA,PENNSYLVANIA,331,553,14828"
"33,NH,NEW HAMPSHIRE,297,498,14251"
"48,TX,TEXAS,250,496,11698"
"23,ME,MAINE,210,333,7917"
"37,NC,NORTH CAROLINA,207,414,8691"
"24,MD,MARYLAND,179,310,11925"
"13,GA,GEORGIA,153,299,7782"
"39,OH,OHIO,152,253,5741"
"17,IL,ILLINOIS,142,245,7396"
"53,WA,WASHINGTON,138,314,7182"
"8,CO,COLORADO,127,204,11551"
"50,VT,VERMONT,115,156,3801"
"45,SC,SOUTH CAROLINA,108,198,3786"
"4,AZ,ARIZONA,104,164,4087"
"26,MI,MICHIGAN,88,155,4483"
"47,TN,TENNESSEE,77,149,4287"
"18,IN,INDIANA,73,137,3835"
"15,HI,HAWAII,72,188,3508"
"22,LA,LOUISIANA,65,104,2074"
"27,MN,MINNESOTA,57,78,2085"
"29,MO,MISSOURI,51,92,2756"
"41,OR,OREGON,50,83,2695"
"55,WI,WISCONSIN,50,82,2432"
"11,DC,DISTRICT OF COLUMBIA,44,62,5105"
"32,NV,NEVADA,44,74,1659"
"21,KY,KENTUCKY,40,60,1198"
"40,OK,OKLAHOMA,27,58,871"
"28,MS,MISSISSIPPI,26,52,1119"
"20,KS,KANSAS,25,40,681"
"35,NM,NEW MEXICO,25,42,854"
"19,IA,IOWA,24,38,845"
"49,UT,UTAH,23,49,882"
"31,NE,NEBRASKA,22,42,796"
"1,AL,ALABAMA,21,43,947"
"5,AR,ARKANSAS,21,47,824"
"10,DE,DELAWARE,19,29,632"
"2,AK,ALASKA,17,40,748"
"54,WV,WEST VIRGINIA,16,29,805"
"16,ID,IDAHO,9,26,430"
"30,MT,MONTANA,9,17,235"
"38,ND,NORTH DAKOTA,6,11,174"
"56,WY,WYOMING,4,7,185"
"46,SD,SOUTH DAKOTA,3,3,44"
