"2004 - 2005 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 09-CONNECTICUT,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,CT,CT Total Mig - US & For,38125,68651,2698556"
"97,CT,CT Total Mig - US,35809,65279,2625670"
"98,CT,CT Total Mig - Foreign,2316,3372,72886"
"9,CT,CT Non-Migrants,1294962,2739282,96894716"
"36,NY,NEW YORK,10143,19343,980332"
"25,MA,MASSACHUSETTS,4570,7442,259533"
"12,FL,FLORIDA,2854,4923,127706"
"57,FR,Foreign,2316,3372,72886"
"34,NJ,NEW JERSEY,1892,3665,185624"
"6,CA,CALIFORNIA,1789,3242,155448"
"44,RI,RHODE ISLAND,1511,2807,77116"
"42,PA,PENNSYLVANIA,1331,2327,87010"
"51,VA,VIRGINIA,957,1815,54086"
"48,TX,TEXAS,829,1577,56397"
"37,NC,NORTH CAROLINA,769,1394,38096"
"17,IL,ILLINOIS,719,1392,96132"
"13,GA,GEORGIA,690,1390,40884"
"24,MD,MARYLAND,639,1190,49013"
"33,NH,NEW HAMPSHIRE,616,1059,35624"
"39,OH,OHIO,574,1029,37833"
"23,ME,MAINE,496,822,22624"
"45,SC,SOUTH CAROLINA,445,790,15688"
"26,MI,MICHIGAN,423,844,38639"
"8,CO,COLORADO,378,663,20849"
"50,VT,VERMONT,368,542,14555"
"53,WA,WASHINGTON,362,753,23139"
"4,AZ,ARIZONA,341,620,18670"
"18,IN,INDIANA,230,434,15620"
"47,TN,TENNESSEE,227,451,13651"
"27,MN,MINNESOTA,219,399,24550"
"29,MO,MISSOURI,212,382,14353"
"55,WI,WISCONSIN,193,345,13399"
"11,DC,DISTRICT OF COLUMBIA,162,213,9029"
"15,HI,HAWAII,156,320,6247"
"49,UT,UTAH,151,332,6544"
"41,OR,OREGON,137,225,5220"
"1,AL,ALABAMA,135,261,4832"
"32,NV,NEVADA,130,236,8255"
"22,LA,LOUISIANA,127,216,4051"
"20,KS,KANSAS,114,235,8111"
"21,KY,KENTUCKY,111,194,5741"
"10,DE,DELAWARE,95,177,6089"
"40,OK,OKLAHOMA,93,167,3663"
"35,NM,NEW MEXICO,91,142,3303"
"19,IA,IOWA,81,150,5756"
"5,AR,ARKANSAS,74,133,3528"
"31,NE,NEBRASKA,73,141,17978"
"54,WV,WEST VIRGINIA,70,134,3643"
"28,MS,MISSISSIPPI,56,101,1853"
"2,AK,ALASKA,45,66,1661"
"30,MT,MONTANA,39,54,1088"
"16,ID,IDAHO,29,54,1016"
"56,WY,WYOMING,27,37,689"
"46,SD,SOUTH DAKOTA,25,37,513"
"38,ND,NORTH DAKOTA,11,14,291"
