"2004 - 2005 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 45-SOUTHCAROLINA,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,SC,SC Total Mig - US & For,61353,121372,2814860"
"97,SC,SC Total Mig - US,58944,116905,2742064"
"98,SC,SC Total Mig - Foreign,2409,4467,72796"
"45,SC,SC Non-Migrants,1426298,3146554,65014456"
"37,NC,NORTH CAROLINA,10376,20600,451580"
"13,GA,GEORGIA,6237,12507,271778"
"12,FL,FLORIDA,5392,10379,217153"
"36,NY,NEW YORK,4092,8022,193516"
"51,VA,VIRGINIA,3512,7168,178110"
"42,PA,PENNSYLVANIA,2473,4597,119627"
"57,FR,Foreign,2409,4467,72796"
"39,OH,OHIO,2318,4376,111763"
"34,NJ,NEW JERSEY,2147,4229,131420"
"6,CA,CALIFORNIA,2075,4248,98240"
"48,TX,TEXAS,1952,4138,85847"
"24,MD,MARYLAND,1718,3348,87500"
"47,TN,TENNESSEE,1539,3040,67642"
"26,MI,MICHIGAN,1217,2397,57576"
"17,IL,ILLINOIS,1137,2191,77093"
"25,MA,MASSACHUSETTS,1069,2108,57869"
"9,CT,CONNECTICUT,939,1904,64143"
"1,AL,ALABAMA,836,1734,36122"
"18,IN,INDIANA,830,1575,41562"
"21,KY,KENTUCKY,712,1471,29305"
"54,WV,WEST VIRGINIA,663,1267,22471"
"8,CO,COLORADO,602,1202,30553"
"53,WA,WASHINGTON,518,1111,23030"
"22,LA,LOUISIANA,490,1003,22121"
"29,MO,MISSOURI,466,859,19971"
"4,AZ,ARIZONA,464,939,19655"
"28,MS,MISSISSIPPI,417,855,15113"
"55,WI,WISCONSIN,405,747,20780"
"40,OK,OKLAHOMA,367,769,12004"
"33,NH,NEW HAMPSHIRE,343,647,13840"
"20,KS,KANSAS,267,583,11513"
"27,MN,MINNESOTA,267,544,14168"
"15,HI,HAWAII,248,570,9394"
"5,AR,ARKANSAS,245,523,12514"
"32,NV,NEVADA,245,498,12335"
"44,RI,RHODE ISLAND,241,505,9582"
"23,ME,MAINE,227,438,11038"
"50,VT,VERMONT,207,364,9358"
"19,IA,IOWA,196,386,8371"
"10,DE,DELAWARE,178,378,12160"
"35,NM,NEW MEXICO,172,359,7388"
"2,AK,ALASKA,164,369,5646"
"11,DC,DISTRICT OF COLUMBIA,164,284,6980"
"41,OR,OREGON,161,291,6212"
"31,NE,NEBRASKA,147,285,11050"
"49,UT,UTAH,142,334,4703"
"30,MT,MONTANA,99,185,3448"
"56,WY,WYOMING,83,178,2994"
"16,ID,IDAHO,75,177,2741"
"46,SD,SOUTH DAKOTA,57,108,1850"
"38,ND,NORTH DAKOTA,53,115,1238"
