"2004 - 2005 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 51-VIRGINIA,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,VA,VA Total Mig - US & For,130583,250858,6263630"
"97,VA,VA Total Mig - US,119328,229138,5845823"
"98,VA,VA Total Mig - Foreign,11255,21720,417806"
"51,VA,VA Non-Migrants,2691687,5800654,166220670"
"24,MD,MARYLAND,12716,23015,691445"
"57,FR,Foreign,11255,21720,417806"
"37,NC,NORTH CAROLINA,9933,19690,414596"
"36,NY,NEW YORK,9066,16747,428107"
"12,FL,FLORIDA,8890,17377,405740"
"6,CA,CALIFORNIA,7862,16299,428686"
"42,PA,PENNSYLVANIA,6835,11359,304126"
"48,TX,TEXAS,5844,11985,295363"
"34,NJ,NEW JERSEY,4519,8670,258929"
"11,DC,DISTRICT OF COLUMBIA,4492,6770,275479"
"13,GA,GEORGIA,4280,8773,212351"
"39,OH,OHIO,3408,6176,146297"
"47,TN,TENNESSEE,2893,5777,117735"
"45,SC,SOUTH CAROLINA,2876,5622,117295"
"17,IL,ILLINOIS,2730,5298,145535"
"54,WV,WEST VIRGINIA,2700,5042,106026"
"25,MA,MASSACHUSETTS,2626,4514,146650"
"26,MI,MICHIGAN,2106,3829,96286"
"53,WA,WASHINGTON,2003,4482,98924"
"8,CO,COLORADO,1791,3600,99795"
"9,CT,CONNECTICUT,1710,3221,117436"
"1,AL,ALABAMA,1334,2877,66537"
"4,AZ,ARIZONA,1304,2645,63863"
"18,IN,INDIANA,1222,2232,58482"
"29,MO,MISSOURI,1203,2387,56859"
"22,LA,LOUISIANA,1133,2286,46010"
"21,KY,KENTUCKY,1124,2275,45591"
"15,HI,HAWAII,1039,2542,53213"
"55,WI,WISCONSIN,809,1428,36747"
"28,MS,MISSISSIPPI,800,1713,29517"
"40,OK,OKLAHOMA,798,1702,34416"
"20,KS,KANSAS,770,1793,36679"
"27,MN,MINNESOTA,741,1359,37213"
"49,UT,UTAH,678,1521,29469"
"10,DE,DELAWARE,638,1125,35501"
"33,NH,NEW HAMPSHIRE,636,1186,32134"
"44,RI,RHODE ISLAND,602,1370,32945"
"23,ME,MAINE,601,1208,27338"
"32,NV,NEVADA,586,1203,26221"
"35,NM,NEW MEXICO,570,1224,30404"
"41,OR,OREGON,498,936,21182"
"5,AR,ARKANSAS,476,956,20707"
"19,IA,IOWA,417,764,17329"
"31,NE,NEBRASKA,410,850,18528"
"2,AK,ALASKA,335,773,15774"
"16,ID,IDAHO,320,724,21461"
"50,VT,VERMONT,316,535,16388"
"30,MT,MONTANA,210,365,9043"
"38,ND,NORTH DAKOTA,198,370,7130"
"46,SD,SOUTH DAKOTA,153,310,6564"
"56,WY,WYOMING,127,233,5778"
