"2004 - 2005 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 29-MISSOURI,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,MO,MO Total Mig - US & For,62502,122498,2515322"
"97,MO,MO Total Mig - US,60193,118747,2467319"
"98,MO,MO Total Mig - Foreign,2309,3751,48004"
"29,MO,MO Non-Migrants,2040283,4465873,102013614"
"20,KS,KANSAS,9533,17326,374813"
"17,IL,ILLINOIS,7892,14409,323333"
"6,CA,CALIFORNIA,4327,9084,185255"
"48,TX,TEXAS,4033,8403,170188"
"12,FL,FLORIDA,2694,5031,116623"
"5,AR,ARKANSAS,2620,5477,78864"
"57,FR,Foreign,2309,3751,48004"
"19,IA,IOWA,1996,3803,78836"
"40,OK,OKLAHOMA,1992,4269,69337"
"8,CO,COLORADO,1612,3206,65981"
"47,TN,TENNESSEE,1306,2681,51053"
"4,AZ,ARIZONA,1291,2608,51519"
"13,GA,GEORGIA,1272,2775,56376"
"18,IN,INDIANA,1249,2546,55000"
"26,MI,MICHIGAN,1212,2449,54922"
"39,OH,OHIO,1205,2363,60958"
"31,NE,NEBRASKA,1101,2125,41315"
"37,NC,NORTH CAROLINA,1072,2227,46352"
"36,NY,NEW YORK,991,1814,42063"
"51,VA,VIRGINIA,983,1998,46891"
"55,WI,WISCONSIN,943,1980,42401"
"27,MN,MINNESOTA,892,1756,39420"
"22,LA,LOUISIANA,860,1895,34413"
"53,WA,WASHINGTON,847,1797,31091"
"21,KY,KENTUCKY,774,1614,30191"
"42,PA,PENNSYLVANIA,745,1535,42596"
"32,NV,NEVADA,655,1246,23222"
"1,AL,ALABAMA,582,1173,23488"
"28,MS,MISSISSIPPI,518,1107,15778"
"24,MD,MARYLAND,464,938,25271"
"45,SC,SOUTH CAROLINA,422,872,19049"
"25,MA,MASSACHUSETTS,421,771,27746"
"34,NJ,NEW JERSEY,410,843,24069"
"41,OR,OREGON,364,718,10887"
"49,UT,UTAH,350,835,10774"
"35,NM,NEW MEXICO,341,664,12621"
"15,HI,HAWAII,266,501,8511"
"9,CT,CONNECTICUT,260,509,15349"
"46,SD,SOUTH DAKOTA,214,435,8019"
"2,AK,ALASKA,205,458,7586"
"16,ID,IDAHO,179,398,5338"
"56,WY,WYOMING,175,317,4831"
"30,MT,MONTANA,169,317,4795"
"33,NH,NEW HAMPSHIRE,137,297,6153"
"38,ND,NORTH DAKOTA,132,257,4366"
"54,WV,WEST VIRGINIA,123,245,4542"
"11,DC,DISTRICT OF COLUMBIA,90,132,4188"
"23,ME,MAINE,87,179,3441"
"44,RI,RHODE ISLAND,77,155,3293"
"50,VT,VERMONT,60,103,2045"
"10,DE,DELAWARE,50,106,2165"
