"1991 - 1992 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,26-Michigan,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,58404,,115154,"
"12,Fl,Florida,5841,10,10551,9.16"
"39,Oh,Ohio,5170,8.85,10381,9.01"
"57,FR,Foreign,5135,8.79,9222,8.01"
"06,Ca,California,4765,8.16,9156,7.95"
"17,Il,Illinois,4189,7.17,8116,7.05"
"18,In,Indiana,3778,6.47,7583,6.59"
"48,Tx,Texas,3019,5.17,6549,5.69"
"36,Ny,New York,2025,3.47,3952,3.43"
"55,Wi,Wisconsin,1800,3.08,3494,3.03"
"42,Pa,Pennsylvania,1482,2.54,2965,2.57"
"51,Va,Virginia,1422,2.43,2938,2.55"
"13,Ga,Georgia,1347,2.31,2791,2.42"
"04,Az,Arizona,1306,2.24,2502,2.17"
"37,Nc,North Carolina,1243,2.13,2474,2.15"
"47,Tn,Tennessee,1152,1.97,2359,2.05"
"29,Mo,Missouri,1030,1.76,2401,2.09"
"08,Co,Colorado,1000,1.71,1955,1.7"
"27,Mn,Minnesota,914,1.56,1760,1.53"
"34,Nj,New Jersey,843,1.44,1667,1.45"
"25,Ma,Massachusetts,837,1.43,1505,1.31"
"24,Md,Maryland,765,1.31,1587,1.38"
"21,Ky,Kentucky,756,1.29,1594,1.38"
"53,Wa,Washington,737,1.26,1503,1.31"
"45,Sc,South Carolina,632,1.08,1342,1.17"
"01,Al,Alabama,588,1.01,1242,1.08"
"09,Ct,Connecticut,505,0.86,995,0.86"
"19,Ia,Iowa,495,0.85,1020,0.89"
"22,La,Louisiana,491,0.84,1015,0.88"
"40,Ok,Oklahoma,441,0.76,950,0.82"
"20,Ks,Kansas,408,0.7,924,0.8"
"32,Nv,Nevada,401,0.69,711,0.62"
"15,Hi,Hawaii,373,0.64,721,0.63"
"05,Ar,Arkansas,368,0.63,758,0.66"
"28,Ms,Mississippi,312,0.53,664,0.58"
"02,Ak,Alaska,264,0.45,569,0.49"
"35,Nm,New Mexico,262,0.45,513,0.45"
"41,Or,Oregon,254,0.43,501,0.44"
"31,Ne,Nebraska,238,0.41,513,0.45"
"33,Nh,New Hampshire,222,0.38,422,0.37"
"54,Wv,West Virginia,205,0.35,429,0.37"
"23,Me,Maine,198,0.34,429,0.37"
"49,Ut,Utah,197,0.34,451,0.39"
"11,Dc,District of Columbia,178,0.3,239,0.21"
"44,Ri,Rhode Island,127,0.22,249,0.22"
"46,Sd,South Dakota,124,0.21,276,0.24"
"10,De,Delaware,107,0.18,238,0.21"
"16,Id,Idaho,103,0.18,224,0.19"
"38,Nd,North Dakota,102,0.17,223,0.19"
"30,Mt,Montana,102,0.17,209,0.18"
"56,Wy,Wyoming,76,0.13,162,0.14"
"50,Vt,Vermont,75,0.13,160,0.14"
"26,,State Non-Migrant,3272621,,7293039,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
