"1991 - 1992 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,23-Maine,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,13543,,26061,"
"25,Ma,Massachusetts,2241,16.55,4006,15.37"
"33,Nh,New Hampshire,1706,12.6,3200,12.28"
"12,Fl,Florida,1104,8.15,2025,7.77"
"09,Ct,Connecticut,958,7.07,1742,6.68"
"57,FR,Foreign,934,6.9,1881,7.22"
"36,Ny,New York,882,6.51,1620,6.22"
"06,Ca,California,633,4.67,1192,4.57"
"51,Va,Virginia,508,3.75,1206,4.63"
"42,Pa,Pennsylvania,427,3.15,854,3.28"
"34,Nj,New Jersey,361,2.67,687,2.64"
"48,Tx,Texas,303,2.24,589,2.26"
"50,Vt,Vermont,274,2.02,490,1.88"
"44,Ri,Rhode Island,223,1.65,441,1.69"
"39,Oh,Ohio,220,1.62,439,1.68"
"37,Nc,North Carolina,216,1.59,464,1.78"
"24,Md,Maryland,200,1.48,429,1.65"
"17,Il,Illinois,163,1.2,327,1.25"
"26,Mi,Michigan,153,1.13,300,1.15"
"45,Sc,South Carolina,140,1.03,319,1.22"
"08,Co,Colorado,138,1.02,270,1.04"
"53,Wa,Washington,135,1,269,1.03"
"04,Az,Arizona,134,0.99,257,0.99"
"13,Ga,Georgia,129,0.95,275,1.06"
"47,Tn,Tennessee,94,0.69,191,0.73"
"29,Mo,Missouri,89,0.66,158,0.61"
"22,La,Louisiana,77,0.57,185,0.71"
"18,In,Indiana,73,0.54,146,0.56"
"15,Hi,Hawaii,71,0.52,162,0.62"
"55,Wi,Wisconsin,71,0.52,132,0.51"
"02,Ak,Alaska,67,0.49,138,0.53"
"27,Mn,Minnesota,66,0.49,113,0.43"
"21,Ky,Kentucky,62,0.46,126,0.48"
"01,Al,Alabama,59,0.44,129,0.49"
"32,Nv,Nevada,55,0.41,103,0.4"
"41,Or,Oregon,52,0.38,113,0.43"
"28,Ms,Mississippi,49,0.36,115,0.44"
"40,Ok,Oklahoma,48,0.35,94,0.36"
"35,Nm,New Mexico,47,0.35,92,0.35"
"20,Ks,Kansas,43,0.32,76,0.29"
"19,Ia,Iowa,41,0.3,64,0.25"
"11,Dc,District of Columbia,40,0.3,54,0.21"
"10,De,Delaware,36,0.27,84,0.32"
"49,Ut,Utah,36,0.27,83,0.32"
"05,Ar,Arkansas,35,0.26,70,0.27"
"16,Id,Idaho,33,0.24,82,0.31"
"54,Wv,West Virginia,30,0.22,69,0.26"
"30,Mt,Montana,30,0.22,67,0.26"
"31,Ne,Nebraska,22,0.16,52,0.2"
"46,Sd,South Dakota,14,0.1,29,0.11"
"56,Wy,Wyoming,13,0.1,34,0.13"
"38,Nd,North Dakota,8,0.06,18,0.07"
"23,,State Non-Migrant,446233,,986384,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
