"1991 - 1992 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,22-Louisiana,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,43597,,92626,"
"48,Tx,Texas,8617,19.77,18938,20.45"
"57,FR,Foreign,4892,11.22,10632,11.48"
"28,Ms,Mississippi,3241,7.43,7221,7.8"
"12,Fl,Florida,3048,6.99,6058,6.54"
"06,Ca,California,2878,6.6,5807,6.27"
"13,Ga,Georgia,2005,4.6,4392,4.74"
"05,Ar,Arkansas,1578,3.62,3489,3.77"
"01,Al,Alabama,1424,3.27,3128,3.38"
"51,Va,Virginia,1106,2.54,2425,2.62"
"47,Tn,Tennessee,1058,2.43,2162,2.33"
"37,Nc,North Carolina,979,2.25,2172,2.34"
"17,Il,Illinois,931,2.14,1831,1.98"
"36,Ny,New York,856,1.96,1614,1.74"
"40,Ok,Oklahoma,703,1.61,1583,1.71"
"39,Oh,Ohio,682,1.56,1383,1.49"
"29,Mo,Missouri,647,1.48,1326,1.43"
"45,Sc,South Carolina,643,1.47,1501,1.62"
"42,Pa,Pennsylvania,615,1.41,1223,1.32"
"26,Mi,Michigan,589,1.35,1114,1.2"
"08,Co,Colorado,583,1.34,1230,1.33"
"24,Md,Maryland,508,1.17,988,1.07"
"53,Wa,Washington,494,1.13,1093,1.18"
"34,Nj,New Jersey,464,1.06,918,0.99"
"18,In,Indiana,438,1,893,0.96"
"20,Ks,Kansas,401,0.92,919,0.99"
"04,Az,Arizona,400,0.92,881,0.95"
"25,Ma,Massachusetts,396,0.91,703,0.76"
"21,Ky,Kentucky,376,0.86,771,0.83"
"15,Hi,Hawaii,258,0.59,622,0.67"
"35,Nm,New Mexico,245,0.56,520,0.56"
"09,Ct,Connecticut,239,0.55,460,0.5"
"32,Nv,Nevada,232,0.53,462,0.5"
"55,Wi,Wisconsin,216,0.5,367,0.4"
"02,Ak,Alaska,198,0.45,454,0.49"
"27,Mn,Minnesota,183,0.42,317,0.34"
"19,Ia,Iowa,174,0.4,344,0.37"
"41,Or,Oregon,157,0.36,341,0.37"
"31,Ne,Nebraska,143,0.33,309,0.33"
"23,Me,Maine,135,0.31,278,0.3"
"49,Ut,Utah,114,0.26,260,0.28"
"54,Wv,West Virginia,109,0.25,226,0.24"
"11,Dc,District of Columbia,105,0.24,157,0.17"
"33,Nh,New Hampshire,97,0.22,190,0.21"
"10,De,Delaware,81,0.19,155,0.17"
"56,Wy,Wyoming,65,0.15,147,0.16"
"44,Ri,Rhode Island,61,0.14,117,0.13"
"16,Id,Idaho,60,0.14,119,0.13"
"38,Nd,North Dakota,54,0.12,111,0.12"
"30,Mt,Montana,50,0.11,123,0.13"
"46,Sd,South Dakota,48,0.11,112,0.12"
"50,Vt,Vermont,21,0.05,40,0.04"
"22,,State Non-Migrant,1323614,,3201597,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
