"1991 - 1992 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,40-Oklahoma,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,44697,,98392,"
"48,Tx,Texas,9696,21.69,21593,21.95"
"57,FR,Foreign,4817,10.78,11519,11.71"
"06,Ca,California,4271,9.56,9110,9.26"
"20,Ks,Kansas,2584,5.78,5728,5.82"
"05,Ar,Arkansas,2397,5.36,5470,5.56"
"29,Mo,Missouri,2094,4.68,4460,4.53"
"12,Fl,Florida,1522,3.41,3189,3.24"
"08,Co,Colorado,1182,2.64,2509,2.55"
"17,Il,Illinois,1006,2.25,2104,2.14"
"04,Az,Arizona,927,2.07,2030,2.06"
"13,Ga,Georgia,800,1.79,1738,1.77"
"22,La,Louisiana,748,1.67,1730,1.76"
"35,Nm,New Mexico,719,1.61,1616,1.64"
"51,Va,Virginia,702,1.57,1492,1.52"
"36,Ny,New York,688,1.54,1377,1.4"
"39,Oh,Ohio,679,1.52,1437,1.46"
"47,Tn,Tennessee,674,1.51,1445,1.47"
"37,Nc,North Carolina,639,1.43,1352,1.37"
"53,Wa,Washington,623,1.39,1428,1.45"
"26,Mi,Michigan,604,1.35,1216,1.24"
"18,In,Indiana,541,1.21,1107,1.13"
"42,Pa,Pennsylvania,538,1.2,1095,1.11"
"32,Nv,Nevada,430,0.96,869,0.88"
"01,Al,Alabama,409,0.92,940,0.96"
"19,Ia,Iowa,394,0.88,853,0.87"
"28,Ms,Mississippi,372,0.83,845,0.86"
"45,Sc,South Carolina,362,0.81,823,0.84"
"31,Ne,Nebraska,359,0.8,745,0.76"
"24,Md,Maryland,346,0.77,789,0.8"
"27,Mn,Minnesota,307,0.69,600,0.61"
"21,Ky,Kentucky,287,0.64,653,0.66"
"34,Nj,New Jersey,282,0.63,607,0.62"
"55,Wi,Wisconsin,281,0.63,530,0.54"
"15,Hi,Hawaii,279,0.62,712,0.72"
"41,Or,Oregon,254,0.57,539,0.55"
"02,Ak,Alaska,241,0.54,573,0.58"
"25,Ma,Massachusetts,228,0.51,413,0.42"
"49,Ut,Utah,197,0.44,535,0.54"
"09,Ct,Connecticut,185,0.41,388,0.39"
"56,Wy,Wyoming,155,0.35,369,0.38"
"46,Sd,South Dakota,130,0.29,289,0.29"
"30,Mt,Montana,111,0.25,208,0.21"
"16,Id,Idaho,105,0.23,263,0.27"
"54,Wv,West Virginia,96,0.21,223,0.23"
"33,Nh,New Hampshire,95,0.21,194,0.2"
"10,De,Delaware,74,0.17,185,0.19"
"23,Me,Maine,69,0.15,139,0.14"
"38,Nd,North Dakota,65,0.15,140,0.14"
"11,Dc,District of Columbia,52,0.12,89,0.09"
"44,Ri,Rhode Island,46,0.1,83,0.08"
"50,Vt,Vermont,35,0.08,51,0.05"
"40,,State Non-Migrant,1013822,,2349970,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
