"1991 - 1992 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,17-Illinois,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,97177,,183952,"
"06,Ca,California,9033,9.3,18292,9.94"
"18,In,Indiana,6721,6.92,12371,6.73"
"57,FR,Foreign,6582,6.77,11493,6.25"
"12,Fl,Florida,6345,6.53,11486,6.24"
"29,Mo,Missouri,6321,6.5,12194,6.63"
"55,Wi,Wisconsin,5898,6.07,10157,5.52"
"48,Tx,Texas,5611,5.77,11856,6.45"
"26,Mi,Michigan,5109,5.26,8521,4.63"
"19,Ia,Iowa,3907,4.02,7125,3.87"
"39,Oh,Ohio,3813,3.92,7024,3.82"
"36,Ny,New York,3143,3.23,5320,2.89"
"04,Az,Arizona,2092,2.15,3868,2.1"
"51,Va,Virginia,2071,2.13,4316,2.35"
"27,Mn,Minnesota,2064,2.12,3691,2.01"
"42,Pa,Pennsylvania,2017,2.08,3870,2.1"
"13,Ga,Georgia,1922,1.98,3831,2.08"
"08,Co,Colorado,1762,1.81,3369,1.83"
"47,Tn,Tennessee,1704,1.75,3416,1.86"
"34,Nj,New Jersey,1660,1.71,3274,1.78"
"25,Ma,Massachusetts,1602,1.65,2545,1.38"
"37,Nc,North Carolina,1565,1.61,3137,1.71"
"21,Ky,Kentucky,1326,1.36,2683,1.46"
"20,Ks,Kansas,1094,1.13,2268,1.23"
"24,Md,Maryland,1074,1.11,2077,1.13"
"53,Wa,Washington,1049,1.08,2099,1.14"
"09,Ct,Connecticut,1033,1.06,2007,1.09"
"05,Ar,Arkansas,902,0.93,1918,1.04"
"28,Ms,Mississippi,854,0.88,1771,0.96"
"22,La,Louisiana,842,0.87,1753,0.95"
"40,Ok,Oklahoma,823,0.85,1733,0.94"
"45,Sc,South Carolina,794,0.82,1820,0.99"
"01,Al,Alabama,793,0.82,1671,0.91"
"31,Ne,Nebraska,706,0.73,1388,0.75"
"32,Nv,Nevada,680,0.7,1239,0.67"
"15,Hi,Hawaii,523,0.54,1032,0.56"
"35,Nm,New Mexico,456,0.47,904,0.49"
"41,Or,Oregon,442,0.45,842,0.46"
"11,Dc,District of Columbia,310,0.32,403,0.22"
"49,Ut,Utah,298,0.31,711,0.39"
"33,Nh,New Hampshire,280,0.29,530,0.29"
"02,Ak,Alaska,250,0.26,529,0.29"
"23,Me,Maine,221,0.23,420,0.23"
"54,Wv,West Virginia,200,0.21,395,0.21"
"44,Ri,Rhode Island,192,0.2,393,0.21"
"46,Sd,South Dakota,184,0.19,387,0.21"
"38,Nd,North Dakota,182,0.19,375,0.2"
"30,Mt,Montana,158,0.16,287,0.16"
"56,Wy,Wyoming,158,0.16,328,0.18"
"10,De,Delaware,153,0.16,324,0.18"
"16,Id,Idaho,151,0.16,333,0.18"
"50,Vt,Vermont,107,0.11,176,0.1"
"17,,State Non-Migrant,4208353,,9333750,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
