"1991 - 1992 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,09-Connecticut,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,32886,,59120,"
"36,Ny,New York,8178,24.87,14790,25.02"
"25,Ma,Massachusetts,3879,11.8,6137,10.38"
"12,Fl,Florida,2612,7.94,4517,7.64"
"06,Ca,California,1900,5.78,3560,6.02"
"34,Nj,New Jersey,1896,5.77,3438,5.82"
"57,FR,Foreign,1699,5.17,2919,4.94"
"42,Pa,Pennsylvania,1290,3.92,2369,4.01"
"44,Ri,Rhode Island,924,2.81,1642,2.78"
"51,Va,Virginia,909,2.76,1885,3.19"
"48,Tx,Texas,811,2.47,1603,2.71"
"17,Il,Illinois,690,2.1,1447,2.45"
"33,Nh,New Hampshire,625,1.9,1042,1.76"
"39,Oh,Ohio,568,1.73,1046,1.77"
"37,Nc,North Carolina,561,1.71,1016,1.72"
"23,Me,Maine,554,1.68,985,1.67"
"24,Md,Maryland,534,1.62,989,1.67"
"13,Ga,Georgia,435,1.32,942,1.59"
"45,Sc,South Carolina,421,1.28,905,1.53"
"26,Mi,Michigan,398,1.21,722,1.22"
"50,Vt,Vermont,384,1.17,596,1.01"
"08,Co,Colorado,287,0.87,490,0.83"
"53,Wa,Washington,272,0.83,572,0.97"
"04,Az,Arizona,236,0.72,400,0.68"
"18,In,Indiana,234,0.71,411,0.7"
"29,Mo,Missouri,211,0.64,413,0.7"
"47,Tn,Tennessee,201,0.61,438,0.74"
"27,Mn,Minnesota,185,0.56,331,0.56"
"55,Wi,Wisconsin,172,0.52,294,0.5"
"11,Dc,District of Columbia,167,0.51,234,0.4"
"22,La,Louisiana,157,0.48,308,0.52"
"01,Al,Alabama,132,0.4,236,0.4"
"15,Hi,Hawaii,123,0.37,250,0.42"
"41,Or,Oregon,116,0.35,181,0.31"
"21,Ky,Kentucky,105,0.32,207,0.35"
"32,Nv,Nevada,99,0.3,180,0.3"
"20,Ks,Kansas,97,0.29,189,0.32"
"40,Ok,Oklahoma,94,0.29,167,0.28"
"19,Ia,Iowa,92,0.28,157,0.27"
"10,De,Delaware,87,0.26,156,0.26"
"49,Ut,Utah,66,0.2,136,0.23"
"31,Ne,Nebraska,66,0.2,107,0.18"
"54,Wv,West Virginia,64,0.19,115,0.19"
"35,Nm,New Mexico,61,0.19,97,0.16"
"28,Ms,Mississippi,54,0.16,97,0.16"
"16,Id,Idaho,52,0.16,98,0.17"
"05,Ar,Arkansas,49,0.15,88,0.15"
"30,Mt,Montana,37,0.11,65,0.11"
"02,Ak,Alaska,35,0.11,62,0.1"
"38,Nd,North Dakota,29,0.09,40,0.07"
"56,Wy,Wyoming,21,0.06,28,0.05"
"46,Sd,South Dakota,17,0.05,23,0.04"
"09,,State Non-Migrant,1259625,,2610606,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
