"1991 - 1992 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,05-Arkansas,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,32095,,71169,"
"48,Tx,Texas,5372,16.74,12212,17.16"
"06,Ca,California,2733,8.52,5944,8.35"
"40,Ok,Oklahoma,2690,8.38,5991,8.42"
"29,Mo,Missouri,2417,7.53,5393,7.58"
"47,Tn,Tennessee,1735,5.41,3749,5.27"
"22,La,Louisiana,1538,4.79,3628,5.1"
"57,FR,Foreign,1450,4.52,3014,4.23"
"17,Il,Illinois,1440,4.49,3041,4.27"
"12,Fl,Florida,1297,4.04,2707,3.8"
"28,Ms,Mississippi,991,3.09,2309,3.24"
"20,Ks,Kansas,821,2.56,1838,2.58"
"26,Mi,Michigan,658,2.05,1356,1.91"
"13,Ga,Georgia,631,1.97,1425,2"
"37,Nc,North Carolina,525,1.64,1299,1.83"
"04,Az,Arizona,518,1.61,1163,1.63"
"51,Va,Virginia,499,1.55,1051,1.48"
"18,In,Indiana,494,1.54,1132,1.59"
"01,Al,Alabama,457,1.42,1090,1.53"
"39,Oh,Ohio,453,1.41,994,1.4"
"08,Co,Colorado,450,1.4,1005,1.41"
"19,Ia,Iowa,406,1.26,834,1.17"
"36,Ny,New York,353,1.1,710,1"
"55,Wi,Wisconsin,347,1.08,732,1.03"
"53,Wa,Washington,336,1.05,728,1.02"
"21,Ky,Kentucky,289,0.9,674,0.95"
"45,Sc,South Carolina,288,0.9,692,0.97"
"42,Pa,Pennsylvania,261,0.81,560,0.79"
"41,Or,Oregon,253,0.79,617,0.87"
"35,Nm,New Mexico,233,0.73,510,0.72"
"31,Ne,Nebraska,228,0.71,519,0.73"
"27,Mn,Minnesota,227,0.71,457,0.64"
"32,Nv,Nevada,214,0.67,477,0.67"
"24,Md,Maryland,181,0.56,397,0.56"
"34,Nj,New Jersey,171,0.53,371,0.52"
"02,Ak,Alaska,152,0.47,341,0.48"
"25,Ma,Massachusetts,139,0.43,266,0.37"
"15,Hi,Hawaii,119,0.37,262,0.37"
"09,Ct,Connecticut,90,0.28,203,0.29"
"49,Ut,Utah,76,0.24,199,0.28"
"16,Id,Idaho,65,0.2,160,0.22"
"46,Sd,South Dakota,64,0.2,137,0.19"
"56,Wy,Wyoming,62,0.19,150,0.21"
"30,Mt,Montana,60,0.19,139,0.2"
"54,Wv,West Virginia,51,0.16,111,0.16"
"23,Me,Maine,50,0.16,136,0.19"
"33,Nh,New Hampshire,43,0.13,89,0.13"
"38,Nd,North Dakota,42,0.13,96,0.13"
"44,Ri,Rhode Island,41,0.13,97,0.14"
"10,De,Delaware,39,0.12,72,0.1"
"11,Dc,District of Columbia,29,0.09,53,0.07"
"50,Vt,Vermont,17,0.05,39,0.05"
"05,,State Non-Migrant,774789,,1816590,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
