"1991 - 1992 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,49-Utah,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,25255,,57229,"
"06,Ca,California,6134,24.29,14366,25.1"
"16,Id,Idaho,1658,6.57,3534,6.18"
"04,Az,Arizona,1582,6.26,3904,6.82"
"32,Nv,Nevada,1560,6.18,3556,6.21"
"57,FR,Foreign,1486,5.88,3286,5.74"
"08,Co,Colorado,1231,4.87,2844,4.97"
"48,Tx,Texas,1137,4.5,2856,4.99"
"53,Wa,Washington,1129,4.47,2627,4.59"
"56,Wy,Wyoming,695,2.75,1562,2.73"
"41,Or,Oregon,646,2.56,1460,2.55"
"12,Fl,Florida,532,2.11,1143,2"
"35,Nm,New Mexico,499,1.98,1318,2.3"
"36,Ny,New York,425,1.68,795,1.39"
"17,Il,Illinois,391,1.55,809,1.41"
"51,Va,Virginia,368,1.46,834,1.46"
"30,Mt,Montana,333,1.32,714,1.25"
"29,Mo,Missouri,317,1.26,701,1.22"
"39,Oh,Ohio,300,1.19,619,1.08"
"42,Pa,Pennsylvania,292,1.16,574,1"
"25,Ma,Massachusetts,263,1.04,489,0.85"
"26,Mi,Michigan,259,1.03,516,0.9"
"13,Ga,Georgia,258,1.02,581,1.02"
"15,Hi,Hawaii,255,1.01,588,1.03"
"24,Md,Maryland,253,1,589,1.03"
"27,Mn,Minnesota,236,0.93,472,0.82"
"02,Ak,Alaska,228,0.9,533,0.93"
"34,Nj,New Jersey,208,0.82,407,0.71"
"37,Nc,North Carolina,189,0.75,401,0.7"
"20,Ks,Kansas,174,0.69,403,0.7"
"40,Ok,Oklahoma,164,0.65,395,0.69"
"18,In,Indiana,162,0.64,366,0.64"
"55,Wi,Wisconsin,159,0.63,327,0.57"
"09,Ct,Connecticut,156,0.62,273,0.48"
"31,Ne,Nebraska,155,0.61,342,0.6"
"47,Tn,Tennessee,150,0.59,325,0.57"
"22,La,Louisiana,141,0.56,324,0.57"
"19,Ia,Iowa,138,0.55,273,0.48"
"01,Al,Alabama,113,0.45,278,0.49"
"45,Sc,South Carolina,103,0.41,291,0.51"
"05,Ar,Arkansas,102,0.4,234,0.41"
"33,Nh,New Hampshire,95,0.38,159,0.28"
"21,Ky,Kentucky,90,0.36,197,0.34"
"46,Sd,South Dakota,87,0.34,196,0.34"
"50,Vt,Vermont,81,0.32,135,0.24"
"38,Nd,North Dakota,78,0.31,166,0.29"
"23,Me,Maine,76,0.3,133,0.23"
"28,Ms,Mississippi,74,0.29,169,0.3"
"54,Wv,West Virginia,32,0.13,55,0.1"
"44,Ri,Rhode Island,27,0.11,44,0.08"
"10,De,Delaware,18,0.07,47,0.08"
"11,Dc,District of Columbia,16,0.06,19,0.03"
"49,,State Non-Migrant,516344,,1424578,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
