"1991 - 1992 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,11-District of Columbia,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,21782,,33401,"
"24,Md,Maryland,6957,31.94,12397,37.12"
"51,Va,Virginia,3672,16.86,5610,16.8"
"57,FR,Foreign,1452,6.67,2587,7.75"
"36,Ny,New York,1330,6.11,1663,4.98"
"06,Ca,California,1027,4.71,1344,4.02"
"25,Ma,Massachusetts,725,3.33,881,2.64"
"42,Pa,Pennsylvania,640,2.94,754,2.26"
"12,Fl,Florida,538,2.47,756,2.26"
"37,Nc,North Carolina,530,2.43,846,2.53"
"34,Nj,New Jersey,514,2.36,653,1.96"
"48,Tx,Texas,417,1.91,605,1.81"
"17,Il,Illinois,351,1.61,439,1.31"
"09,Ct,Connecticut,347,1.59,394,1.18"
"39,Oh,Ohio,290,1.33,368,1.1"
"13,Ga,Georgia,273,1.25,377,1.13"
"26,Mi,Michigan,236,1.08,296,0.89"
"45,Sc,South Carolina,201,0.92,309,0.93"
"08,Co,Colorado,143,0.66,229,0.69"
"53,Wa,Washington,140,0.64,183,0.55"
"55,Wi,Wisconsin,133,0.61,150,0.45"
"22,La,Louisiana,122,0.56,181,0.54"
"18,In,Indiana,117,0.54,140,0.42"
"27,Mn,Minnesota,117,0.54,136,0.41"
"47,Tn,Tennessee,115,0.53,168,0.5"
"29,Mo,Missouri,115,0.53,170,0.51"
"04,Az,Arizona,94,0.43,130,0.39"
"41,Or,Oregon,90,0.41,126,0.38"
"23,Me,Maine,85,0.39,98,0.29"
"01,Al,Alabama,76,0.35,98,0.29"
"44,Ri,Rhode Island,72,0.33,87,0.26"
"33,Nh,New Hampshire,69,0.32,72,0.22"
"20,Ks,Kansas,67,0.31,92,0.28"
"15,Hi,Hawaii,67,0.31,133,0.4"
"40,Ok,Oklahoma,66,0.3,91,0.27"
"21,Ky,Kentucky,65,0.3,93,0.28"
"10,De,Delaware,63,0.29,81,0.24"
"19,Ia,Iowa,62,0.28,75,0.22"
"35,Nm,New Mexico,47,0.22,58,0.17"
"50,Vt,Vermont,43,0.2,59,0.18"
"54,Wv,West Virginia,42,0.19,55,0.16"
"28,Ms,Mississippi,41,0.19,72,0.22"
"02,Ak,Alaska,34,0.16,65,0.19"
"31,Ne,Nebraska,30,0.14,39,0.12"
"05,Ar,Arkansas,29,0.13,36,0.11"
"32,Nv,Nevada,29,0.13,43,0.13"
"49,Ut,Utah,25,0.11,42,0.13"
"30,Mt,Montana,25,0.11,30,0.09"
"16,Id,Idaho,19,0.09,28,0.08"
"56,Wy,Wyoming,17,0.08,25,0.07"
"46,Sd,South Dakota,13,0.06,23,0.07"
"38,Nd,North Dakota,10,0.05,14,0.04"
"11,,State Non-Migrant,222875,,406841,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
