"1991 - 1992 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,39-Ohio,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,83635,,167213,"
"12,Fl,Florida,8315,9.94,15485,9.26"
"57,FR,Foreign,5723,6.84,10149,6.07"
"26,Mi,Michigan,5651,6.76,11070,6.62"
"06,Ca,California,5429,6.49,10881,6.51"
"42,Pa,Pennsylvania,5221,6.24,9907,5.92"
"18,In,Indiana,4832,5.78,9697,5.8"
"21,Ky,Kentucky,4799,5.74,9310,5.57"
"48,Tx,Texas,3812,4.56,8355,5"
"36,Ny,New York,3396,4.06,6544,3.91"
"17,Il,Illinois,3359,4.02,7032,4.21"
"54,Wv,West Virginia,3007,3.6,6180,3.7"
"51,Va,Virginia,2895,3.46,6176,3.69"
"37,Nc,North Carolina,2590,3.1,5352,3.2"
"13,Ga,Georgia,2375,2.84,4864,2.91"
"47,Tn,Tennessee,1658,1.98,3378,2.02"
"34,Nj,New Jersey,1637,1.96,3380,2.02"
"24,Md,Maryland,1529,1.83,3166,1.89"
"04,Az,Arizona,1377,1.65,2754,1.65"
"25,Ma,Massachusetts,1311,1.57,2524,1.51"
"45,Sc,South Carolina,1270,1.52,2718,1.63"
"29,Mo,Missouri,1170,1.4,2522,1.51"
"08,Co,Colorado,1091,1.3,2283,1.37"
"01,Al,Alabama,903,1.08,1979,1.18"
"09,Ct,Connecticut,876,1.05,1806,1.08"
"55,Wi,Wisconsin,874,1.05,1846,1.1"
"22,La,Louisiana,727,0.87,1572,0.94"
"53,Wa,Washington,726,0.87,1460,0.87"
"27,Mn,Minnesota,599,0.72,1212,0.72"
"20,Ks,Kansas,590,0.71,1280,0.77"
"40,Ok,Oklahoma,580,0.69,1280,0.77"
"32,Nv,Nevada,483,0.58,904,0.54"
"19,Ia,Iowa,445,0.53,894,0.53"
"05,Ar,Arkansas,395,0.47,820,0.49"
"15,Hi,Hawaii,367,0.44,763,0.46"
"28,Ms,Mississippi,364,0.44,783,0.47"
"35,Nm,New Mexico,315,0.38,700,0.42"
"23,Me,Maine,287,0.34,627,0.37"
"33,Nh,New Hampshire,278,0.33,571,0.34"
"31,Ne,Nebraska,277,0.33,623,0.37"
"02,Ak,Alaska,269,0.32,564,0.34"
"41,Or,Oregon,269,0.32,535,0.32"
"49,Ut,Utah,262,0.31,609,0.36"
"10,De,Delaware,219,0.26,459,0.27"
"11,Dc,District of Columbia,196,0.23,285,0.17"
"44,Ri,Rhode Island,175,0.21,338,0.2"
"38,Nd,North Dakota,141,0.17,339,0.2"
"46,Sd,South Dakota,130,0.16,305,0.18"
"30,Mt,Montana,118,0.14,234,0.14"
"16,Id,Idaho,115,0.14,251,0.15"
"56,Wy,Wyoming,104,0.12,231,0.14"
"50,Vt,Vermont,104,0.12,216,0.13"
"39,,State Non-Migrant,4102463,,8751917,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
