"1991 - 1992 State to State Migration Flows  --  INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"TO:,,35-New Mexico,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF ,OF TOTAL,NUMBER OF,OF TOTAL"
"FROM: ,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,32839,,72759,"
"48,Tx,Texas,6484,19.74,15793,21.71"
"06,Ca,California,4450,13.55,9091,12.49"
"04,Az,Arizona,3691,11.24,9877,13.57"
"57,FR,Foreign,2301,7.01,5564,7.65"
"08,Co,Colorado,2125,6.47,4486,6.17"
"12,Fl,Florida,937,2.85,1950,2.68"
"36,Ny,New York,880,2.68,1561,2.15"
"32,Nv,Nevada,705,2.15,1559,2.14"
"17,Il,Illinois,702,2.14,1312,1.8"
"40,Ok,Oklahoma,657,2,1459,2.01"
"53,Wa,Washington,591,1.8,1246,1.71"
"49,Ut,Utah,506,1.54,1363,1.87"
"51,Va,Virginia,490,1.49,1083,1.49"
"39,Oh,Ohio,480,1.46,936,1.29"
"20,Ks,Kansas,432,1.32,983,1.35"
"26,Mi,Michigan,412,1.25,748,1.03"
"42,Pa,Pennsylvania,410,1.25,717,0.99"
"29,Mo,Missouri,388,1.18,756,1.04"
"25,Ma,Massachusetts,387,1.18,619,0.85"
"41,Or,Oregon,335,1.02,638,0.88"
"34,Nj,New Jersey,312,0.95,550,0.76"
"24,Md,Maryland,305,0.93,545,0.75"
"37,Nc,North Carolina,302,0.92,589,0.81"
"27,Mn,Minnesota,287,0.87,494,0.68"
"22,La,Louisiana,270,0.82,567,0.78"
"13,Ga,Georgia,256,0.78,535,0.74"
"18,In,Indiana,252,0.77,514,0.71"
"55,Wi,Wisconsin,246,0.75,432,0.59"
"56,Wy,Wyoming,245,0.75,599,0.82"
"02,Ak,Alaska,222,0.68,518,0.71"
"05,Ar,Arkansas,210,0.64,454,0.62"
"15,Hi,Hawaii,208,0.63,456,0.63"
"09,Ct,Connecticut,199,0.61,331,0.45"
"31,Ne,Nebraska,193,0.59,397,0.55"
"47,Tn,Tennessee,189,0.58,393,0.54"
"16,Id,Idaho,187,0.57,464,0.64"
"19,Ia,Iowa,177,0.54,327,0.45"
"45,Sc,South Carolina,167,0.51,390,0.54"
"01,Al,Alabama,163,0.5,401,0.55"
"30,Mt,Montana,145,0.44,284,0.39"
"28,Ms,Mississippi,134,0.41,270,0.37"
"23,Me,Maine,125,0.38,210,0.29"
"21,Ky,Kentucky,119,0.36,248,0.34"
"46,Sd,South Dakota,111,0.34,223,0.31"
"33,Nh,New Hampshire,99,0.3,186,0.26"
"38,Nd,North Dakota,78,0.24,167,0.23"
"11,Dc,District of Columbia,69,0.21,95,0.13"
"50,Vt,Vermont,66,0.2,108,0.15"
"54,Wv,West Virginia,61,0.19,126,0.17"
"44,Ri,Rhode Island,48,0.15,90,0.12"
"10,De,Delaware,31,0.09,55,0.08"
"35,,State Non-Migrant,511021,,1206246,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
